CERO CAL,0,,mg/L,29.2,0.0001,0.0001,0.0001,0.0002
PATRÓN 1,2.5,,mg/L,1.7,0.0281,0.0284,0.0276,0.0284
PATRÓN 2,5,,mg/L,8,0.0493,0.0461,0.0481,0.0537
PATRÓN 3,10,,mg/L,4.3,0.1026,0.1014,0.1075,0.0989
PATRÓN 4,20,,mg/L,8.6,0.1834,0.1879,0.1658,0.1966
PATRÓN 5,40,,mg/L,8.1,0.3705,0.3879,0.3358,0.3879
PATRON,5.0248,,mg/L,1.2,0.0527,0.052,0.0533,0.0529
BLANCO,0.0038,,mg/L,>100,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,25.4,0.0002,0.0003,0.0002,0.0002
FASE 1,0.0134,,mg/L,35.4,0.0002,0.0002,0.0001,0.0002
FASE 2,0.0158,,mg/L,40,0.0002,0.0002,0.0002,0.0001
FASE 3,0.0178,,mg/L,61.6,0.0002,0.0001,0.0002,0.0003
VSP NORTE,0.0109,,mg/L,>100,0.0001,0.0003,0,0.0001
CELDA 8.1,0.0017,,mg/L,>100,0,0,0,0
CELDA 8.2,0.0152,,mg/L,58,0.0002,0.0001,0.0001,0.0003
CELDA 8.3,0.031,,mg/L,33.2,0.0003,0.0002,0.0003,0.0005
S. RICA,,,mg/L,,,,,
