PATRON,4.865,,mg/L,0.6,0.0469,0.047,0.0465,0.0471
BLANCO,0.0103,,mg/L,34.6,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,70.9,-0.0001,0,0,-0.0001
FASE 1,0.0388,,mg/L,11.6,0.0004,0.0004,0.0003,0.0004
FASE 2,0.0332,,mg/L,12.7,0.0003,0.0004,0.0003,0.0003
FASE 3,0.0455,,mg/L,8.5,0.0004,0.0004,0.0004,0.0005
VSP NORTE,0.0337,,mg/L,11.5,0.0003,0.0003,0.0004,0.0003
CELDA 8.1,0.0424,,mg/L,6.1,0.0004,0.0004,0.0004,0.0004
CELDA 8.2,0.0331,,mg/L,5.1,0.0003,0.0003,0.0003,0.0003
CELDA 8.3,0.0846,,mg/L,13,0.0008,0.0008,0.0008,0.001
PATRON,4.975,,mg/L,0.4,0.0479,0.0479,0.0481,0.0477
BLANCO,0.0101,,mg/L,78.5,0.0001,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,1.9,0.0002,0.0002,0.0002,0.0001
