PATRON,4.8839,,mg/L,0.2,0.0539,0.0539,0.0539,0.054
BLANCO,0.0041,,mg/L,>100,0,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,0,-0.0001
FASE 1,0.0131,,mg/L,27.5,0.0001,0.0001,0.0002,0.0002
FASE 2,0.0207,,mg/L,9.4,0.0002,0.0002,0.0002,0.0003
FASE 3,0.001,,mg/L,>100,0,0.0001,0,-0.0001
VSP NORTE,0.0114,,mg/L,47.4,0.0001,0.0002,0.0001,0.0001
CELDA 8.1,0.0031,,mg/L,>100,0,-0.0001,0,0.0002
CELDA 8.2,0.0065,,mg/L,>100,0.0001,0.0001,0,0.0001
CELDA 8.3,0.9533,,mg/L,0.7,0.0108,0.0108,0.0109,0.0107
PATRON,4.7629,,mg/L,1,0.0526,0.0524,0.0523,0.0533
BLANCO,-0.0022,,mg/L,>100,0,-0.0001,-0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,32.6,0.0006,0.0005,0.0008,0.0004
