PATRON,4.9767,,mg/L,0.4,0.0556,0.0559,0.0554,0.0554
BLANCO,0.068,,mg/L,17.9,0.0008,0.0006,0.0008,0.0009
BLANCO REACTIVO,0,,mg/L,28.8,0.0003,0.0003,0.0003,0.0005
FASE 1,0.0434,,mg/L,9.6,0.0005,0.0005,0.0004,0.0005
FASE 2,0.0311,,mg/L,12.9,0.0004,0.0004,0.0003,0.0003
FASE 3,0.0448,,mg/L,22.8,0.0005,0.0006,0.0004,0.0005
VSP NORTE,0.0401,,mg/L,27.9,0.0005,0.0006,0.0003,0.0005
CELDA 8.1,0.0505,,mg/L,6.2,0.0006,0.0006,0.0006,0.0005
CELDA 8.2,0.0525,,mg/L,7.7,0.0006,0.0006,0.0006,0.0005
CELDA 8.3,0.0989,,mg/L,11.9,0.0011,0.0013,0.0011,0.001
PATRON,4.8975,,mg/L,0.4,0.0547,0.0547,0.0545,0.055
BLANCO,-0.0051,,mg/L,72.6,-0.0001,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,28.5,0.0004,0.0003,0.0005,0.0005
