Analista,MVG,,,,,,,,,
Fecha de inicio,01:12 a. m. 26/01/2026  GMT: 07:12 a. m. 26/01/2026,,,,,,,,,
Hoja de trabajo,SA007809,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5168,,mg/L,1,1,0.0199,0.0012,1,1
,BLANCO,0.0106,,mg/L,1,29.8,0.0004,-0.0003,1,1
,BLANCO REACTIVO,0,,mg/L,1,32.8,0.0006,-0.0003,1,1
,SA007809-001,0.1007,,mg/L,1,2.4,0.0166,-0.0015,30.006,7
,SA007809-002,0.0978,,mg/L,1,4,0.0162,-0.0012,30.012,7
,SA007809-003,0.1053,,mg/L,1,0.5,0.0174,-0.0009,30.007,7
,SA007809-004,0.0843,,mg/L,1,3.8,0.014,-0.0002,30.025,7
,SA007809-005,0.1576,,mg/L,1,0.5,0.0259,-0.0009,30.003,7
,PATRON,0.4828,,mg/L,1,2.9,0.0186,0.0009,1,1
,SA007809-006,0.0721,,mg/L,1,1.4,0.0119,-0.0008,30.018,7
,SA007809-007,0.1092,,mg/L,1,0.8,0.018,-0.0012,30.012,7
,SA007809-008,0.1102,,mg/L,1,0.7,0.0182,-0.0009,30.011,7
,SA007809-009,0.1024,,mg/L,1,2.6,0.0169,-0.0004,30.023,7
,SA007809-010,0.102,,mg/L,1,2,0.0169,-0.0009,30.016,7
,PATRON,0.4827,,mg/L,1,1.5,0.0186,0,1,1
,BLANCO,-0.0193,,mg/L,1,32.8,-0.0008,-0.0012,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.0003,1,1
,SA007809-011,0.0842,,mg/L,1,2.1,0.0139,-0.0004,30.001,7
,SA007809-012,0.0043,,mg/L,1,45.3,0.0007,-0.0005,30.027,7
,SA007809-013,1.0885,,mg/L,1,6.9,0.1691,0.0024,30.008,7
,SA007809-014,0.0703,,mg/L,1,1.7,0.0117,-0.0011,30.03,7
,SA007809-015,0.1997,,mg/L,1,1,0.0327,-0.0003,30.012,7
,PATRON,0.5027,,mg/L,1,0.8,0.0194,0,1,1
,SA007809-016,0.0955,,mg/L,1,0.4,0.0158,-0.0008,30.01,7
,SA007809-017,0.1161,,mg/L,1,2.5,0.0192,-0.0003,30.017,7
,SA007809-018,0.0912,,mg/L,1,1.5,0.0151,-0.0004,30.015,7
,SA007809-019,0.005,,mg/L,1,59.3,0.0008,-0.0013,30,7
,SA007809-020,0.0929,,mg/L,1,3.8,0.0154,-0.0005,30.002,7
,PATRON,0.4944,,mg/L,1,1.6,0.019,0.0006,1,1
,BLANCO,0.0085,,mg/L,1,90.4,0.0003,-0.0007,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,-0.0002,1,1
,SA007809-021,0.1618,,mg/L,1,0.7,0.0266,0.0004,30.032,7
,SA007809-022,0.0665,,mg/L,1,0.5,0.011,0.0006,30.021,7
,SA007809-023,0.125,,mg/L,1,1.4,0.0206,-0.0001,30.014,7
,SA007809-024,0.5255,,mg/L,1,0.1,0.0841,-0.0001,30.007,7
,SA007809-025,0.0064,,mg/L,1,51,0.0011,-0.0005,30.002,7
,PATRON,0.4952,,mg/L,1,3.7,0.0191,0.0009,1,1
,BLANCO,0.0004,,mg/L,1,>100,0,0.001,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,-0.0009,1,1
