PATRON,5.1489,,mg/L,0.6,0.0514,1,1,1,0.0513,0.0512,0.0518
BLANCO,-0.0276,,mg/L,24.3,-0.0003,1,1,1,-0.0003,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,14.4,-0.0018,1,1,1,-0.0016,-0.0017,-0.002
FASE 1,0.0164,,mg/L,64.1,0.0002,1,1,1,0.0001,0.0002,0.0003
FASE 2,0.0118,,mg/L,>100,0.0001,1,1,1,-0.0003,0.0004,0.0002
FASE 3,0.0036,,mg/L,>100,0,1,1,1,0.0005,-0.0004,0
VSP NORTE,0.0444,,mg/L,30,0.0004,1,1,1,0.0003,0.0005,0.0006
CELDA 8.1,0.0205,,mg/L,>100,0.0002,1,1,1,0.0003,0,0.0004
CELDA 8.2,0.0426,,mg/L,36.6,0.0004,1,1,1,0.0006,0.0003,0.0005
CELDA 8.3,0.0628,,mg/L,27.4,0.0006,1,1,1,0.0008,0.0005,0.0006
PATRON,4.952,,mg/L,0.6,0.0495,1,1,1,0.0492,0.0497,0.0496
BLANCO,-0.0631,,mg/L,43.6,-0.0006,1,1,1,-0.0006,-0.0004,-0.0009
BLANCO REACTIVO,0,,mg/L,7.9,-0.0012,1,1,1,-0.0013,-0.0011,-0.0013
