PATRON,0.4903,,mg/L,1,0.0623,0.0008,1,1,1,0.0617,0.0629,0.0624
BLANCO,0.0039,,mg/L,57.6,0.0005,-0.0005,1,1,1,0.0003,0.0004,0.0008
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,1,1,1,0,-0.0004,0.0007
H KCA PO,-0.0036,,mg/L,>100,-0.0005,0.0025,1,1,1,0.0005,-0.0008,-0.0011
H KCA PO,-0.0026,,mg/L,>100,-0.0003,0.0023,1,1,1,-0.0007,-0.0006,0.0003
H KCA PO,-0.0079,,mg/L,24.8,-0.001,0.0027,1,1,1,-0.0009,-0.0008,-0.0013
PATRON,0.4892,,mg/L,1.1,0.0622,0.0004,1,1,1,0.0614,0.0625,0.0627
H KCA PO,-0.0003,,mg/L,>100,0,0.0019,1,1,1,0.0004,-0.0002,-0.0003
H KCA PO,-0.0002,,mg/L,>100,0,0.0019,1,1,1,-0.0004,-0.0003,0.0006
PATRON,0.4821,,mg/L,0.5,0.0613,0.0006,1,1,1,0.0616,0.061,0.0613
BLANCO,-0.0028,,mg/L,47.5,-0.0004,0,1,1,1,-0.0005,-0.0002,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,1,1,1,-0.0008,-0.0001,0.0005
M1 PO,-0.0078,,mg/L,5.3,-0.001,0.0032,1,1,1,-0.0009,-0.001,-0.001
M2 PO,-0.0001,,mg/L,>100,0,0.0023,1,1,1,0.0003,-0.0004,0.0001
M3 PO,-0.0011,,mg/L,>100,-0.0001,0.0025,1,1,1,-0.0001,-0.0004,0
M4 PO,-0.0009,,mg/L,>100,-0.0001,0.0024,1,1,1,-0.0001,0.0002,-0.0004
PATRON,0.4918,,mg/L,1.4,0.0625,0.001,1,1,1,0.0629,0.0632,0.0615
P KCA PO,0.0005,,mg/L,>100,0.0001,0.0023,1,1,1,0.0003,0.0002,-0.0003
PATRON,0.489,,mg/L,0.2,0.0622,0.0012,1,1,1,0.062,0.0623,0.0622
BLANCO,-0.0026,,mg/L,>100,-0.0003,0.0001,1,1,1,0.0006,-0.0008,-0.0009
BLANCO REACTIVO,0,,mg/L,42.6,-0.0005,0.0001,1,1,1,-0.0005,-0.0007,-0.0003
CELDA 8,-0.0048,,mg/L,>100,-0.0006,0.0035,1,1,1,0.0003,-0.0011,-0.001
CANAL,-0.0057,,mg/L,48.6,-0.0007,0.0035,1,1,1,-0.0009,-0.001,-0.0003
FASE 1,0.0001,,mg/L,>100,0,0.0028,1,1,1,0.0005,-0.0001,-0.0003
FASE 2,-0.0002,,mg/L,>100,0,0.0029,1,1,1,0.0002,0.0001,-0.0004
FASE 3,0.0027,,mg/L,68.2,0.0004,0.0033,1,1,1,0.0004,0.0001,0.0006
VSP NORTE,0.0027,,mg/L,82.8,0.0003,0.0029,1,1,1,0.0007,0.0002,0.0002
CELDA 8.1,0.0015,,mg/L,64.2,0.0002,0.0029,1,1,1,0.0003,0.0001,0.0001
CELDA 8.2,0.0061,,mg/L,46,0.0008,0.002,1,1,1,0.0009,0.0011,0.0004
CELDA 8.3,0.0007,,mg/L,>100,0.0001,0.003,1,1,1,-0.0003,0.0001,0.0005
PATRON,0.4861,,mg/L,0.4,0.0618,0.0004,1,1,1,0.0619,0.0616,0.062
BLANCO,0.0031,,mg/L,>100,0.0004,0,1,1,1,-0.0002,0.0007,0.0007
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0006,1,1,1,0.0002,0.0003,-0.0002
H KCA PE,-0.0025,,mg/L,>100,-0.0003,0.0024,1,1,1,-0.0003,-0.0007,0
H KCA PE,-0.0008,,mg/L,>100,-0.0001,0.0021,1,1,1,-0.0004,0.0002,-0.0001
H KCA PE,-0.0056,,mg/L,42.1,-0.0007,0.0027,1,1,1,-0.0005,-0.0006,-0.0011
PATRON,0.4846,,mg/L,0.7,0.0616,0,1,1,1,0.0613,0.0615,0.0621
H KCA PE,-0.0046,,mg/L,20.8,-0.0006,0.0029,1,1,1,-0.0006,-0.0007,-0.0005
H KCA PE,-0.0059,,mg/L,>100,-0.0008,0.003,1,1,1,-0.0008,0.0003,-0.0017
PATRON,0.4991,,mg/L,0.8,0.0614,0.001,1,1,1,0.0609,0.0619,0.0613
BLANCO,-0.0009,,mg/L,>100,-0.0001,0,1,1,1,-0.0003,-0.0008,0.0007
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0008,1,1,1,0.0009,0.0001,0.0002
M1 PE,-0.0036,,mg/L,48.4,-0.0005,0.0022,1,1,1,-0.0003,-0.0007,-0.0004
M2 PE,0.001,,mg/L,>100,0.0001,0.0015,1,1,1,0.0011,-0.0004,-0.0003
M3 PE,0.0006,,mg/L,>100,0.0001,0.0015,1,1,1,-0.0002,0.0003,0.0001
M4 PE,0.0027,,mg/L,>100,0.0004,0.0013,1,1,1,0,0.0003,0.0007
PATRON,0.4824,,mg/L,1.6,0.0593,-0.0006,1,1,1,0.0584,0.0602,0.0594
P KCA PE,-0.0012,,mg/L,>100,-0.0002,0.0019,1,1,1,0.0003,-0.0008,0.0001
PATRON,0.4912,,mg/L,1,0.0604,-0.0009,1,1,1,0.0608,0.0607,0.0597
BLANCO,0.0016,,mg/L,>100,0.0002,-0.0014,1,1,1,0.0005,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,6,0.0006,-0.001,1,1,1,0.0006,0.0005,0.0006
ELY 1,-0.0008,,mg/L,>100,-0.0001,0.0015,1,1,1,0.0003,-0.0005,-0.0001
ELY 2,0.0015,,mg/L,>100,0.0002,0.0012,1,1,1,0.0002,0.0006,-0.0003
ELY 3,-0.0071,,mg/L,5.9,-0.0009,0.0021,1,1,1,-0.001,-0.0009,-0.0009
ELY 4,-0.0002,,mg/L,>100,0,0.0012,1,1,1,0,0.0005,-0.0006
PATRON,0.4845,,mg/L,1.2,0.0596,-0.0007,1,1,1,0.0589,0.0596,0.0603
ELY P,-0.0031,,mg/L,90.8,-0.0004,0.0014,1,1,1,0,-0.0005,-0.0007
PATRON,0.4833,,mg/L,0.8,0.0594,-0.0009,1,1,1,0.0598,0.0589,0.0596
BLANCO,-0.005,,mg/L,52.8,-0.0006,-0.0012,1,1,1,-0.001,-0.0006,-0.0003
BLANCO REACTIVO,0,,mg/L,66.2,-0.0005,-0.0003,1,1,1,-0.0004,-0.0008,-0.0002
S.RICA,-0.0001,,mg/L,>100,0,0.0032,1,1,1,-0.0005,0.0009,-0.0005
PATRON,0.4889,,mg/L,0.8,0.0601,0.0006,1,1,1,0.0603,0.0596,0.0605
BLANCO,0.0008,,mg/L,>100,0.0001,0.0001,1,1,1,-0.0005,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0008,1,1,1,0.0008,-0.0001,-0.0007
