PATRON,4.9557,,mg/L,0.9,0.0559,1,1,1,0.0557,0.0565,0.0555
BLANCO,0.006,,mg/L,>100,0.0001,1,1,1,-0.0001,0.0003,0
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0.0001,0,0
FASE 1,0.0059,,mg/L,>100,0.0001,1,1,1,0.0002,0.0002,-0.0001
PATRON,5.0616,,mg/L,3.1,0.0571,1,1,1,0.0591,0.0561,0.056
FASE 2,0.0191,,mg/L,9.8,0.0002,1,1,1,0.0002,0.0002,0.0002
FASE 3,0.0085,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0002
PATRON,4.9237,,mg/L,0.6,0.0556,1,1,1,0.0553,0.0554,0.0559
BLANCO,-0.0189,,mg/L,53.1,-0.0002,1,1,1,-0.0001,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,11.9,-0.0002,1,1,1,-0.0002,-0.0003,-0.0002
VSP NORTE,0.0108,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0004
CELDA 8.1,0.0005,,mg/L,>100,0,1,1,1,-0.0001,0,0.0002
CELDA 8.2,0.0015,,mg/L,>100,0,1,1,1,0.0001,0,0
CELDA 8.3,0.9174,,mg/L,4,0.0106,1,1,1,0.011,0.0105,0.0102
PATRON,4.9938,,mg/L,0.6,0.0563,1,1,1,0.0561,0.0567,0.0561
BLANCO,-0.0126,,mg/L,11.4,-0.0001,1,1,1,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,42.2,-0.0004,1,1,1,-0.0003,-0.0006,-0.0003
