PATRON,5.0232,,mg/L,0.5,0.0572,0.0574,0.0573,0.0568
BLANCO,-0.0502,,mg/L,22.5,-0.0006,-0.0004,-0.0007,-0.0007
BLANCO REACTIVO,0,,mg/L,3.9,-0.0004,-0.0004,-0.0005,-0.0004
FASE 1,0.0184,,mg/L,21.7,0.0002,0.0002,0.0002,0.0002
FASE 2,0.0298,,mg/L,35.6,0.0004,0.0002,0.0004,0.0004
FASE 3,0.0338,,mg/L,2.5,0.0004,0.0004,0.0004,0.0004
VSP NORTE,0.02,,mg/L,>100,0.0002,0.0001,0.0005,0.0001
CELDA 8.1,0.0253,,mg/L,10.4,0.0003,0.0003,0.0003,0.0003
CELDA 8.2,0.0176,,mg/L,76.4,0.0002,0.0003,0.0003,0
CELDA 8.3,1.3746,,mg/L,2,0.0161,0.0158,0.0161,0.0165
PATRON,5.0419,,mg/L,0.9,0.0574,0.0577,0.0577,0.0568
BLANCO,-0.0327,,mg/L,50,-0.0004,-0.0002,-0.0004,-0.0006
BLANCO REACTIVO,0,,mg/L,21.5,-0.0005,-0.0004,-0.0006,-0.0005
