PATRON,4.8976,,mg/L,0.6,0.053,0.0531,0.0533,0.0527
BLANCO,0.0067,,mg/L,78.9,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,14.1,-0.0009,-0.0008,-0.001,-0.001
FASE 1,0.0032,,mg/L,>100,0,0.0003,-0.0002,0
FASE 2,0.013,,mg/L,>100,0.0001,0.0004,0,0
FASE 3,0.01,,mg/L,27.4,0.0001,0.0001,0.0001,0.0001
VSP NORTE,0.0071,,mg/L,>100,0.0001,0.0001,0.0002,-0.0001
CELDA 8.1,0.0015,,mg/L,>100,0,0,0.0001,0
CELDA 8.2,-0.0039,,mg/L,92.8,0,-0.0001,-0.0001,0
CELDA 8.3,-0.0002,,mg/L,>100,0,0.0001,-0.0001,0
PATRON,4.8947,,mg/L,0.6,0.053,0.0531,0.0533,0.0527
BLANCO,-0.0112,,mg/L,49,-0.0001,-0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,9.8,-0.0014,-0.0012,-0.0014,-0.0015
