PATRON,5.0426,,mg/L,0.4,0.0516,1,1,1,0.0515,0.0514,0.0518
BLANCO,-0.026,,mg/L,63.6,-0.0003,1,1,1,-0.0001,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,11.2,-0.002,1,1,1,-0.0023,-0.0019,-0.002
FASE 1,0.0138,,mg/L,>100,0.0001,1,1,1,0,0,0.0004
FASE 2,0.0117,,mg/L,14.3,0.0001,1,1,1,0.0001,0.0001,0.0001
FASE 3,0.0016,,mg/L,>100,0,1,1,1,0.0002,0,-0.0001
VSP NORTE,0.0356,,mg/L,56.5,0.0004,1,1,1,0.0006,0.0003,0.0002
CELDA 8.1,0.0174,,mg/L,19.5,0.0002,1,1,1,0.0002,0.0002,0.0002
CELDA 8.2,0.0074,,mg/L,>100,0.0001,1,1,1,0,0.0002,0.0001
CELDA 8.3,0.0531,,mg/L,27.8,0.0006,1,1,1,0.0005,0.0004,0.0007
PATRON,5.0979,,mg/L,0.5,0.0522,1,1,1,0.052,0.052,0.0525
BLANCO,-0.0605,,mg/L,6.5,-0.0006,1,1,1,-0.0007,-0.0006,-0.0006
BLANCO REACTIVO,0,,mg/L,13.1,-0.0015,1,1,1,-0.0017,-0.0013,-0.0016
