PATRON,4.9142,,mg/L,0.7,0.0512,1,1,1,0.0516,0.0509,0.0512
BLANCO,0.0193,,mg/L,>100,0.0002,1,1,1,0.0001,0.0001,0.0005
BLANCO REACTIVO,0,,mg/L,1.2,0.0026,1,1,1,0.0026,0.0025,0.0026
FASE 1,0.08,,mg/L,12.1,0.0009,1,1,1,0.0008,0.0009,0.001
PATRON,4.963,,mg/L,2,0.0552,1,1,1,0.0556,0.0539,0.0559
FASE 2,0.1193,,mg/L,2.9,0.0014,1,1,1,0.0013,0.0013,0.0014
FASE 3,0.12,,mg/L,18.9,0.0014,1,1,1,0.0015,0.0015,0.0011
PATRON,4.9778,,mg/L,0.3,0.0553,1,1,1,0.0555,0.0551,0.0553
BLANCO,0.0118,,mg/L,>100,0.0001,1,1,1,0.0002,0,0.0002
BLANCO REACTIVO,0,,mg/L,6.6,0.0039,1,1,1,0.0037,0.0041,0.0037
VSP NORTE,0.0983,,mg/L,23,0.0011,1,1,1,0.0011,0.0014,0.0009
CELDA 8.1,0.1405,,mg/L,9.2,0.0016,1,1,1,0.0016,0.0017,0.0015
CELDA 8.2,0.149,,mg/L,5.7,0.0017,1,1,1,0.0017,0.0018,0.0016
CELDA 8.3,1.3357,,mg/L,0.8,0.015,1,1,1,0.0149,0.0151,0.0151
PATRON,4.9909,,mg/L,0.8,0.0555,1,1,1,0.056,0.0553,0.0552
BLANCO,0.0083,,mg/L,>100,0.0001,1,1,1,0.0002,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,17.4,0.0021,1,1,1,0.002,0.0018,0.0025
