Analista,,,,,,,,,,
Fecha de inicio,04/04/2024 06:02 a. m.  GMT: 04/04/2024 12:02 p. m.,,,,,,,,,
Hoja de trabajo,SA003465-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4843,,mg/L,6.5,0.0158,0.0017,0.0156,0.0149,0.0169
,BLANCO,0.0189,,mg/L,36.7,0.0006,-0.0004,0.0008,0.0004,0.0006
,BLANCO REACTIVO,0,,mg/L,64.3,0.0008,0.0004,0.0003,0.0014,0.0008
,SA003465-001,1.0917,,mg/L,0.3,0.1022,-0.0003,0.1023,0.1024,0.1018
,SA003465-002,0.0026,,mg/L,51.3,0.0002,0.0001,0.0002,0.0004,0.0001
,SA003465-003,0.8486,,mg/L,0.4,0.0794,0.0001,0.0796,0.0797,0.0791
,SA003465-004,0.3151,,mg/L,1.5,0.0294,0.0002,0.0295,0.0298,0.0289
,SA003465-005,0.424,,mg/L,0.8,0.0396,0.0003,0.0399,0.0397,0.0393
,PATRON,0.5062,,mg/L,1.7,0.0165,0.0007,0.0162,0.0168,0.0166
,SA003465-006,0.4172,,mg/L,1,0.039,0.0002,0.0394,0.0389,0.0386
,SA003465-007,0.0755,,mg/L,2.6,0.007,0.0005,0.0072,0.007,0.0069
,PATRON,0.4919,,mg/L,3.5,0.0161,0.0011,0.0166,0.0155,0.0161
,BLANCO,0.0028,,mg/L,>100,0.0001,0,0.0004,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,90.5,0.0007,0.0011,0,0.0009,0.0012
