PATRON,0.9915,,mg/L,0.4,0.0005,0.1247,0.0011,0.1248,0.1252,0.1242
BLANCO,-0.008,,mg/L,17.9,0.0002,-0.001,0.0003,-0.0009,-0.0009,-0.0012
BLANCO REACTIVO,0,,mg/L,34,0.0003,-0.0009,-0.0004,-0.0006,-0.0011,-0.001
H KCA PO,0.0308,,mg/L,7.6,0.0003,0.0039,0.0024,0.0036,0.0042,0.0038
H KCA PO,0.0361,,mg/L,10.9,0.0005,0.0045,0.0017,0.0049,0.0046,0.004
H KCA PO,0.0343,,mg/L,4.5,0.0002,0.0043,0.0019,0.0044,0.0041,0.0044
PATRON,0.9895,,mg/L,1.3,0.0016,0.1215,0.0008,0.1208,0.1205,0.1233
H KCA PO,0.0312,,mg/L,3.7,0.0001,0.0039,0.0016,0.0038,0.0037,0.004
H KCA PO,0.0335,,mg/L,1.5,0.0001,0.0041,0.0014,0.0042,0.0041,0.0041
PATRON,0.9954,,mg/L,0.9,0.0011,0.1223,0.0007,0.1218,0.1214,0.1235
BLANCO,-0.0002,,mg/L,>100,0.0005,0,-0.0002,0.0005,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,42.7,0.0003,-0.0007,0.0002,-0.0008,-0.0009,-0.0004
M1 PO,0.015,,mg/L,22.6,0.0004,0.0019,0.0023,0.0016,0.0016,0.0023
M2 PO,0.0136,,mg/L,10.7,0.0002,0.0017,0.0024,0.0017,0.0015,0.0019
M3 PO,0.0124,,mg/L,34.7,0.0005,0.0015,0.0019,0.0021,0.0012,0.0013
M4 PO,0.0183,,mg/L,12.6,0.0003,0.0023,0.0021,0.0023,0.0019,0.0025
PATRON,1.015,,mg/L,0.6,0.0008,0.1246,0.0016,0.1253,0.1248,0.1238
P KCA PO,0.0129,,mg/L,20.2,0.0003,0.0016,0.0025,0.0013,0.0015,0.0019
PATRON,1.0078,,mg/L,3.3,0.0041,0.1237,0.0013,0.1265,0.1257,0.119
BLANCO,-0.0032,,mg/L,28.7,0.0001,-0.0004,0.0008,-0.0005,-0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,55,0.0003,-0.0005,-0.0005,-0.0003,-0.0009,-0.0004
CELDA 8,0.0066,,mg/L,12.6,0.0001,0.0008,0.0017,0.0009,0.0009,0.0007
PATRON,1.0079,,mg/L,0.5,0.0006,0.1275,0.0006,0.1274,0.1269,0.1281
BLANCO,0.0008,,mg/L,>100,0.0003,0.0001,-0.0003,-0.0002,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0005,0.0001,-0.0004,-0.0004,0.0005,0.0004
H KCA PE,0.005,,mg/L,33.4,0.0002,0.0006,0.0013,0.0009,0.0006,0.0005
H KCA PE,0.0045,,mg/L,51.3,0.0003,0.0006,0.0014,0.0005,0.0009,0.0003
H KCA PE,0.0057,,mg/L,39.3,0.0003,0.0007,0.001,0.001,0.0007,0.0005
PATRON,1.0073,,mg/L,0.1,0.0001,0.1247,0.0008,0.1249,0.1247,0.1246
H KCA PE,0.0046,,mg/L,9.5,0.0001,0.0006,0.0017,0.0006,0.0005,0.0006
H KCA PE,0.0068,,mg/L,65.6,0.0006,0.0009,0.0015,0.0003,0.0014,0.0009
PATRON,0.9957,,mg/L,0.3,0.0004,0.109,0.0005,0.1087,0.1094,0.1089
BLANCO,0.001,,mg/L,>100,0.0004,0.0001,0.0001,-0.0003,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0004,0,0.0003,0.0004,0,-0.0003
M1 PE,0.0061,,mg/L,52.3,0.0004,0.0007,0.0018,0.0007,0.001,0.0003
M2 PE,0.0077,,mg/L,31.7,0.0003,0.0008,0.0015,0.0005,0.0009,0.0011
M3 PE,0.0047,,mg/L,12,0.0001,0.0005,0.0019,0.0005,0.0005,0.0006
M4 PE,0.0065,,mg/L,16.9,0.0001,0.0007,0.0018,0.0008,0.0008,0.0006
PATRON,1.0095,,mg/L,0.5,0.0006,0.1105,0.0009,0.1111,0.1101,0.1103
P KCA PE,0.0097,,mg/L,40.7,0.0004,0.0011,0.0014,0.0014,0.0012,0.0006
PATRON,0.9992,,mg/L,0.8,0.0009,0.1094,0.0011,0.1098,0.11,0.1084
BLANCO,0.0011,,mg/L,>100,0.0003,0.0001,0,0.0005,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0001,0,-0.0003,0.0001,0.0004
ELY 1,0.0042,,mg/L,70,0.0003,0.0005,0.0016,0.0005,0.0001,0.0008
ELY 2,0.009,,mg/L,62.5,0.0006,0.001,0.0011,0.0013,0.0014,0.0003
ELY 3,0.0094,,mg/L,4.7,0,0.001,0.0012,0.001,0.0011,0.001
ELY 4,0.0052,,mg/L,39.8,0.0002,0.0006,0.0015,0.0008,0.0005,0.0004
PATRON,1.0115,,mg/L,0.2,0.0002,0.1071,0.0008,0.1069,0.1071,0.1073
ELY P,0.0064,,mg/L,36.2,0.0002,0.0007,0.0013,0.0004,0.0009,0.0007
PATRON,1.0068,,mg/L,0.8,0.0009,0.1066,0.0006,0.1073,0.1069,0.1056
BLANCO,-0.0036,,mg/L,>100,0.0005,-0.0004,0,-0.0009,-0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,3.8,0.0001,-0.0014,0.0008,-0.0013,-0.0014,-0.0014
