PATRON,5.0342,,mg/L,0.6,0.0514,0.0514,0.0516,0.051
BLANCO,-0.0092,,mg/L,78.5,-0.0001,0,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,63.4,0.0001,0.0002,0.0001,0.0001
FASE 1,0.0197,,mg/L,44.6,0.0002,0.0001,0.0002,0.0003
FASE 2,0.0258,,mg/L,14.8,0.0003,0.0002,0.0003,0.0003
FASE 3,0.0544,,mg/L,9.2,0.0006,0.0005,0.0006,0.0006
VSP NORTE,0.0231,,mg/L,32.9,0.0002,0.0003,0.0002,0.0002
CELDA 8.1,0.039,,mg/L,3.5,0.0004,0.0004,0.0004,0.0004
CELDA 8.2,0.0445,,mg/L,18,0.0005,0.0004,0.0005,0.0005
CELDA 8.3,0.0559,,mg/L,10.5,0.0006,0.0007,0.0005,0.0005
PATRON,4.9463,,mg/L,0.7,0.0505,0.0507,0.0501,0.0507
BLANCO,0.0066,,mg/L,60.4,0.0001,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,41,0.0002,0.0002,0.0003,0.0001
