Analista,,,,,,,,,,,,,
Fecha de inicio,26/09/2024 10:25 a. m.  GMT: 26/09/2024 04:25 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005623_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5012,,mg/L,2.3,0.015,0.0002,,,,0.0146,0.0152,0.0152
,BLANCO,-0.0088,,mg/L,>100,-0.0003,0.0012,,,,-0.0001,0,-0.0006
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0011,,,,0,0.0006,0.0001
,SA005623-001,0.4186,,mg/L,0.9,0.0356,0.0008,20.07,,,0.0357,0.0353,0.0359
,SA005623-002,0.1257,,mg/L,1.6,0.0108,0.0002,20.02,,,0.0106,0.0108,0.011
,SA005623-003,0.1451,,mg/L,2,0.0125,0.0004,20,,,0.0122,0.0126,0.0126
,SA005623-004,0.0104,,mg/L,35.4,0.0009,0.0006,20.03,,,0.001,0.0005,0.0012
,SA005623-005,0.1655,,mg/L,2.1,0.0142,0.0008,20.06,,,0.0146,0.0141,0.014
,PATRON,0.4876,,mg/L,3,0.0146,0.0019,,,,0.0142,0.015,0.0147
,SA005623-006,0.0026,,mg/L,70,0.0002,0.0011,2,,,0.0001,0.0001,0.0004
,SA005623-007,0.1157,,mg/L,1.9,0.01,-0.0005,20.08,,,0.0098,0.01,0.0102
,SA005623-008,0.1201,,mg/L,2,0.0103,-0.0007,20.01,,,0.0101,0.0105,0.0104
,SA005623-009,0.0072,,mg/L,44.6,0.0006,-0.0001,20.05,,,0.0007,0.0003,0.0009
,SA005623-010,0.0026,,mg/L,39.3,0.0002,0.0009,20.06,,,0.0003,0.0001,0.0002
,PATRON,0.5022,,mg/L,2.7,0.0151,0.0007,,,,0.0149,0.0155,0.0147
,BLANCO,0.0032,,mg/L,45,0.0001,0.0008,,,,0.0001,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0009,,,,0,0.0002,0.0006
,SA005623-011,0.6489,,mg/L,0.7,0.0546,-0.0002,20.02,,,0.0542,0.0549,0.0546
