PATRON,0.0478,,mg/L,7.6,0.0002,0.0021,-0.0014,0.0019,0.0022,0.0022
BLANCO,0.0063,,mg/L,49.6,0,0.0001,-0.0004,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,18.6,0,-0.0001,-0.0004,-0.0001,-0.0001,-0.0001
H KCA PO,0.0496,,mg/L,9.7,0.0002,0.0022,-0.0052,0.0023,0.002,0.0024
H KCA PO,0.0532,,mg/L,7,0.0002,0.0024,-0.0056,0.0026,0.0023,0.0023
H KCA PO,0.0517,,mg/L,1.3,0,0.0023,-0.0056,0.0023,0.0023,0.0023
PATRON,0.0476,,mg/L,7.9,0.0002,0.0021,-0.0022,0.0023,0.0019,0.0022
H KCA PO,0.0513,,mg/L,11.3,0.0003,0.0023,-0.0054,0.0026,0.0021,0.0022
H KCA PO,0.0543,,mg/L,9.9,0.0002,0.0024,-0.0057,0.0026,0.0022,0.0026
PATRON,0.0498,,mg/L,5.8,0.0001,0.0022,-0.0031,0.0022,0.0021,0.0024
BLANCO,0.0083,,mg/L,>100,0.0003,0.0002,-0.0017,-0.0001,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,89.2,0.0003,0.0003,-0.0014,0,0.0006,0.0003
M1 PO,0.0552,,mg/L,3.2,0.0001,0.0025,-0.0002,0.0026,0.0025,0.0024
M2 PO,0.0416,,mg/L,14.6,0.0003,0.0018,0,0.0021,0.0016,0.0018
M3 PO,0.0309,,mg/L,28.4,0.0004,0.0013,-0.0002,0.0014,0.0016,0.0009
M4 PO,0.0232,,mg/L,17.2,0.0002,0.0009,-0.0004,0.0008,0.0009,0.0011
PATRON,0.0551,,mg/L,4.8,0.0001,0.0025,-0.0039,0.0026,0.0024,0.0025
P KCA PO,0.0219,,mg/L,2.2,0,0.0008,-0.0009,0.0008,0.0009,0.0009
PATRON,0.0536,,mg/L,2.8,0.0001,0.0024,-0.0042,0.0024,0.0024,0.0025
BLANCO,0.0079,,mg/L,>100,0.0003,0.0002,-0.0035,0.0002,0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,50.4,0.0003,0.0007,-0.0029,0.001,0.0003,0.0007
CELDA 8,0.0469,,mg/L,3.7,0.0001,0.0021,-0.0016,0.0021,0.0022,0.002
CANAL,0.1387,,mg/L,2,0.0001,0.0066,-0.0018,0.0067,0.0065,0.0066
FASE 1,0.0461,,mg/L,13.8,0.0003,0.002,-0.0017,0.0022,0.0017,0.0022
