Analista,GGP,,,,,,,,,,,,
Fecha de inicio,10/10/2024 04:33 p. m.  GMT: 10/10/2024 10:33 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005650_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5146,,mg/L,1.1,0.0174,0.0001,,,,0.0172,0.0174,0.0175
,BLANCO,-0.0036,,mg/L,>100,-0.0001,-0.0007,,,,0.0004,0,-0.0007
,BLANCO REACTIVO,0,,mg/L,74.2,-0.0005,-0.0003,,,,-0.0003,-0.0009,-0.0003
,SA005650-001,0.1193,,mg/L,2.2,0.0115,-0.0008,20.03,,,0.0113,0.0116,0.0118
,SA005650-002,0.1436,,mg/L,2,0.0139,-0.0009,20,,,0.0142,0.0138,0.0136
,SA005650-003,0.1312,,mg/L,2.8,0.0127,-0.0005,20.03,,,0.0129,0.0123,0.0128
,SA005650-004,0.1369,,mg/L,0.8,0.0133,-0.0006,20.06,,,0.0133,0.0134,0.0131
,SA005650-005,0.0898,,mg/L,1.7,0.0087,-0.0004,20.03,,,0.0085,0.0087,0.0088
,PATRON,0.4938,,mg/L,2.3,0.0167,0.0003,,,,0.0166,0.0164,0.0171
,SA005650-006,0.119,,mg/L,5.2,0.0115,0.0003,20.07,,,0.0118,0.0119,0.0108
,SA005650-007,0.1282,,mg/L,3.5,0.0124,0.0004,20.03,,,0.0122,0.0121,0.0129
,SA005650-008,0.1362,,mg/L,2.5,0.0132,0,20.07,,,0.0133,0.0134,0.0128
,SA005650-009,0.0108,,mg/L,8.5,0.001,0.001,2,,,0.001,0.001,0.0011
,SA005650-010,-0.0007,,mg/L,>100,-0.0001,0.0002,20.06,,,-0.0001,-0.0002,0.0001
,PATRON,0.4856,,mg/L,1.3,0.0164,0.0007,,,,0.0163,0.0166,0.0163
,BLANCO,-0.0024,,mg/L,>100,-0.0001,-0.0002,,,,0,0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,45.6,-0.0008,-0.0001,,,,-0.0012,-0.0008,-0.0005
,SA005650-011,0.0968,,mg/L,2.6,0.0094,0.0005,20.08,,,0.0091,0.0094,0.0096
,SA005650-012,0.0992,,mg/L,1.4,0.0096,0.0004,20,,,0.0094,0.0096,0.0097
,SA005650-013,0.1581,,mg/L,1.9,0.0153,0.0004,20,,,0.0156,0.0151,0.0151
,SA005650-014,0.0843,,mg/L,4,0.0081,0.0004,20.02,,,0.0085,0.008,0.0079
,SA005650-015,0.0964,,mg/L,3.3,0.0093,0.0006,20.01,,,0.009,0.0093,0.0096
,PATRON,0.4886,,mg/L,4.9,0.0165,0.0012,,,,0.0156,0.0169,0.0171
,SA005650-016,0.4932,,mg/L,0.8,0.048,0.001,20.08,,,0.0476,0.0484,0.0479
,SA005650-017,0.0507,,mg/L,7.4,0.0049,0.0006,20.03,,,0.0052,0.0049,0.0045
,SA005650-018,0.0751,,mg/L,6.9,0.0073,0.0007,20.04,,,0.0069,0.0078,0.007
,SA005650-019,0.1189,,mg/L,4.7,0.0115,0.0008,20.04,,,0.0111,0.0113,0.0121
,SA005650-020,0.3354,,mg/L,0.8,0.0325,0.0009,20.02,,,0.0326,0.0322,0.0326
,PATRON,0.4864,,mg/L,2,0.0164,0.0012,,,,0.0161,0.0165,0.0167
,BLANCO,0.0019,,mg/L,>100,0.0001,0.0002,,,,0,0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,38.5,-0.0009,-0.0001,,,,-0.0011,-0.0012,-0.0005
,SA005650-021,0.1113,,mg/L,1.2,0.0108,0.0005,20.06,,,0.0109,0.0107,0.0107
,SA005650-022,0.1227,,mg/L,1.8,0.0119,0,20,,,0.0116,0.012,0.0119
,SA005650-023,0.1291,,mg/L,2.4,0.0125,0.0003,20.02,,,0.0122,0.0128,0.0125
,SA005650-024,0.2095,,mg/L,0.5,0.0203,0.0007,20.03,,,0.0203,0.0203,0.0202
,SA005650-025,0.1928,,mg/L,1,0.0186,0.0003,20.02,,,0.0185,0.0186,0.0188
,PATRON,0.4868,,mg/L,2.3,0.0164,0.0014,,,,0.0167,0.016,0.0166
