PATRON,4.8495,,mg/L,1.6,0.0504,1,1,1,0.0511,0.0506,0.0495
BLANCO,0.0168,,mg/L,52.6,0.0002,1,1,1,0.0001,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,-0.0001,-0.0001,0.0004
FASE 1,0.0361,,mg/L,33.4,0.0004,1,1,1,0.0004,0.0002,0.0005
FASE 2,0.031,,mg/L,31.4,0.0003,1,1,1,0.0003,0.0002,0.0004
FASE 3,0.0348,,mg/L,21,0.0004,1,1,1,0.0004,0.0003,0.0004
VSP NORTE,0.0313,,mg/L,28.5,0.0003,1,1,1,0.0003,0.0003,0.0004
CELDA 8.1,0.0275,,mg/L,44.3,0.0003,1,1,1,0.0004,0.0001,0.0003
CELDA 8.2,0.0206,,mg/L,30.4,0.0002,1,1,1,0.0002,0.0002,0.0003
CELDA 8.3,0.0772,,mg/L,13.4,0.0008,1,1,1,0.0008,0.0009,0.0007
PATRON,4.8887,,mg/L,0.5,0.0508,1,1,1,0.0509,0.051,0.0505
BLANCO,0.0168,,mg/L,34.2,0.0002,1,1,1,0.0001,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,39.9,0.0002,1,1,1,0.0003,0.0001,0.0001
