PATRON,4.9905,,mg/L,0.4,0.0515,0.0513,0.0516,0.0516
BLANCO,-0.0173,,mg/L,68.4,-0.0002,-0.0002,0,-0.0003
BLANCO REACTIVO,0,,mg/L,14.4,0.0011,0.001,0.0013,0.0012
CANAL,0.0268,,mg/L,18.7,0.0003,0.0003,0.0002,0.0003
FASE 1,0.0422,,mg/L,13.9,0.0004,0.0005,0.0004,0.0004
FASE 2,0.0416,,mg/L,17.8,0.0004,0.0005,0.0004,0.0004
FASE 3,0.0483,,mg/L,15,0.0005,0.0006,0.0004,0.0005
VSP NORTE,0.048,,mg/L,17.4,0.0005,0.0005,0.0004,0.0006
CELDA 8.1,0.0539,,mg/L,13.2,0.0006,0.0006,0.0005,0.0006
CELDA 8.2,0.0482,,mg/L,15.9,0.0005,0.0005,0.0004,0.0006
CELDA 8.3,0.073,,mg/L,15.9,0.0008,0.0008,0.0006,0.0009
PATRON,5.0342,,mg/L,1.1,0.0519,0.0518,0.0526,0.0514
BLANCO,-0.0057,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,11.3,0.0005,0.0004,0.0005,0.0005
