Analista,ACG,,,,,,,,,
Fecha de inicio,27/07/2023 11:08 a. m.  GMT: 27/07/2023 06:08 p. m.,,,,,,,,,
Hoja de trabajo,SA001630-RE_6,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Ag,,,,,,,,,
,,,,,,,,,,
Método: Ag VHAAAg (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.9908,,mg/L,0.7,0.1346,0.002,0.1352,0.1351,0.1336
,BLANCO,0.004,,mg/L,47.1,0.0006,-0.0004,0.0003,0.0008,0.0006
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0006,0.0008,-0.0002
,SA001613-007,10.5167,,mg/L,1.1,0.0586,0.0036,0.0584,0.058,0.0593
,SA001613-008,10.3079,,mg/L,1.1,0.0575,0.0029,0.0581,0.0569,0.0576
,SA001613-009,2.1026,,mg/L,6.2,0.0121,0.0019,0.0113,0.0121,0.0128
,SA001613-010,1.9589,,mg/L,3.4,0.0114,0.0026,0.0114,0.0117,0.011
,SA001613-011,1.3384,,mg/L,2,0.0078,0.0015,0.008,0.0077,0.0077
,PATRON,1.0151,,mg/L,0.1,0.1378,0.0016,0.1377,0.1379,0.1379
,SA001613-012,3.8381,,mg/L,0.9,0.022,0.0028,0.0219,0.0219,0.0222
,SA001613-013,1.3277,,mg/L,7,0.0078,0.002,0.0081,0.0081,0.0072
,PATRON,1.0042,,mg/L,1.3,0.1364,0.0013,0.1368,0.1379,0.1345
,BLANCO,0.002,,mg/L,>100,0.0003,0,0.0007,-0.0002,0.0004
,BLANCO REACTIVO,0,,mg/L,43.9,0.0005,-0.0003,0.0007,0.0006,0.0003
