Analista,JS,,,,,,,,
Fecha de inicio,05:52 a. m. 02/03/2026  GMT: 11:52 a. m. 02/03/2026,,,,,,,,
Hoja de trabajo,SA008148,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5023,,mg/L,1,3.1,0.0163,-0.0068,
,BLANCO,0.0111,,mg/L,1,30.4,0.0004,-0.0007,
,BLANCO REACTIVO,0,,mg/L,1,27.7,0.0011,-0.0012,
,SA008148-001,0.1108,,mg/L,1,2,0.0154,-0.0034,30.03
,SA008148-002,0.1946,,mg/L,1,1.1,0.027,-0.0038,30.01
,SA008148-003,0.2178,,mg/L,1,0.5,0.0302,-0.0056,30.02
,SA008148-004,0.2142,,mg/L,1,0.5,0.0297,-0.0038,30.01
,SA008148-005,-0.0006,,mg/L,1,>100,-0.0001,-0.0035,3
,PATRON,0.4813,,mg/L,1,2.6,0.0156,-0.008,
,SA008148-006,0.2927,,mg/L,1,1,0.0404,-0.003,30
,SA008148-007,0.2129,,mg/L,1,0.5,0.0295,-0.0035,30
,SA008148-008,0.3747,,mg/L,1,0.6,0.0515,-0.0051,30.01
,SA008148-009,0.0746,,mg/L,1,0.3,0.0104,-0.0026,30.01
,SA008148-010,1.1488,,mg/L,1,1.9,0.1492,-0.0034,30.01
,PATRON,0.5015,,mg/L,1,1.1,0.0163,-0.0082,
,BLANCO,-0.0014,,mg/L,1,>100,0,-0.0008,
,BLANCO REACTIVO,0,,mg/L,1,27.9,0.0008,-0.0006,
,SA008148-011,1.1412,,mg/L,1,1.7,0.1484,-0.0055,30.03
,SA008148-012,3.6275,,mg/L,1,1,0.0499,-0.0041,30.02
,SA008148-013,0.0014,,mg/L,1,>100,0.0002,-0.0032,3
,SA008148-014,0.0368,,mg/L,1,4.3,0.0051,-0.0035,30
,SA008148-015,0.0613,,mg/L,1,1.3,0.0085,-0.0024,30
,PATRON,0.4937,,mg/L,1,1.9,0.016,-0.0061,
,SA008148-016,0.1708,,mg/L,1,2.2,0.0237,-0.0021,29.99
,SA008148-017,0.1192,,mg/L,1,3,0.0166,-0.0011,30
,PATRON,0.494,,mg/L,1,1.2,0.016,-0.005,
,BLANCO,0.0055,,mg/L,1,>100,0.0002,0.0009,
,BLANCO REACTIVO,0,,mg/L,1,7.6,0.0011,0.0002,
