PATRON,4.9948,,mg/L,0.6,0.0513,0.0515,0.0514,0.0509
BLANCO,-0.0164,,mg/L,18.4,-0.0002,-0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,21.9,0.0009,0.0012,0.0009,0.0008
CANAL,0.001,,mg/L,28.7,-0.0003,-0.0003,-0.0003,-0.0004
FASE 1,0.001,,mg/L,55.2,-0.0003,-0.0004,-0.0005,-0.0001
FASE 2,0.001,,mg/L,16,-0.0002,-0.0002,-0.0002,-0.0002
FASE 3,0.001,,mg/L,>100,0,0.0001,0.0001,-0.0002
VSP NORTE,0.001,,mg/L,69.3,-0.0002,-0.0003,-0.0003,0
CELDA 8.1,0.001,,mg/L,47.8,-0.0002,-0.0001,-0.0002,-0.0002
CELDA 8.2,0.001,,mg/L,33.5,-0.0003,-0.0002,-0.0004,-0.0002
CELDA 8.3,0.001,,mg/L,>100,-0.0002,-0.0005,-0.0001,0
PATRON,4.8633,,mg/L,0.7,0.0499,0.0503,0.0498,0.0497
BLANCO,-0.0276,,mg/L,26.8,-0.0003,-0.0002,-0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,35.9,-0.0008,-0.0011,-0.0008,-0.0005
