Analista,JGS,,,,,,,,,
Fecha de inicio,03/05/2024 02:42 a. m.  GMT: 03/05/2024 08:42 a. m.,,,,,,,,,
Hoja de trabajo,SA003810-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5091,,mg/L,7.7,0.0154,0.0008,0.0157,0.0164,0.0141
,BLANCO,0.0178,,mg/L,>100,0.0005,0.0003,-0.0004,0.0017,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0003,-0.0003,0.0001,-0.0001
,SA003753-013,0.1384,,mg/L,4.6,0.012,0.0006,0.0114,0.0121,0.0125
,SA003753-022,0.3401,,mg/L,1.1,0.0291,0.0012,0.0288,0.0294,0.029
,SA003753-023,0.2588,,mg/L,4.9,0.0223,0.0011,0.0227,0.021,0.0231
,SA003753-024,1.2999,,mg/L,1.1,0.1048,0.0003,0.1047,0.1037,0.1059
,SA003753-025,0.0781,,mg/L,16.2,0.0068,0.0011,0.008,0.0058,0.0067
,PATRON,0.4989,,mg/L,6.7,0.0151,0.0012,0.0154,0.014,0.0159
,SA003753-026,0.8455,,mg/L,2.1,0.0697,0.0005,0.0683,0.0712,0.0698
,SA003753-027,0.6089,,mg/L,3.7,0.0516,0.0008,0.0536,0.0512,0.0499
,SA003753-028,0.978,,mg/L,0.4,0.0802,0.0006,0.0798,0.0804,0.0805
,SA003792-022,0.0071,,mg/L,>100,0.0006,0.0005,0.0002,0,0.0016
,PATRON,0.4933,,mg/L,2.3,0.0149,0.0016,0.0151,0.0145,0.0152
,BLANCO,-0.018,,mg/L,74.7,-0.0006,0.0013,-0.0009,-0.0006,-0.0001
,BLANCO REACTIVO,0,,mg/L,59.3,0.0011,-0.0001,0.0016,0.0004,0.0011
