PATRON,4.9731,,mg/L,0.4,0.05,1,1,1,0.0498,0.05,0.0502
BLANCO,0.0817,,mg/L,30.8,0.0008,1,1,1,0.0006,0.0011,0.0008
BLANCO REACTIVO,0,,mg/L,37,0.0007,1,1,1,0.0008,0.0004,0.0008
FASE 1,0.035,,mg/L,79,0.0004,1,1,1,0,0.0006,0.0005
FASE 2,0.0368,,mg/L,32.4,0.0004,1,1,1,0.0005,0.0003,0.0003
FASE 3,0.0425,,mg/L,56.2,0.0004,1,1,1,0.0002,0.0007,0.0003
VSP NORTE,0.0358,,mg/L,87.1,0.0004,1,1,1,0.0007,0.0001,0.0003
CELDA 8.1,0.0622,,mg/L,19.5,0.0006,1,1,1,0.0007,0.0005,0.0007
CELDA 8.2,0.0687,,mg/L,41.3,0.0007,1,1,1,0.0007,0.001,0.0004
CELDA 8.3,0.1387,,mg/L,13.3,0.0014,1,1,1,0.0014,0.0012,0.0016
PATRON,4.849,,mg/L,0.6,0.0488,1,1,1,0.0488,0.0484,0.0491
BLANCO,0.0674,,mg/L,44.9,0.0007,1,1,1,0.0003,0.0008,0.0009
BLANCO REACTIVO,0,,mg/L,10.7,0.0016,1,1,1,0.0014,0.0018,0.0017
