PATRON,4.9678,,mg/L,0.9,0.0574,0.0568,0.0576,0.0578
BLANCO,0.0616,,mg/L,6.9,0.0007,0.0008,0.0007,0.0007
BLANCO REACTIVO,0,,mg/L,19.9,0.0009,0.001,0.0011,0.0007
FASE 1,0.0175,,mg/L,27.8,0.0002,0.0002,0.0002,0.0003
FASE 2,0.0188,,mg/L,22.5,0.0002,0.0002,0.0002,0.0003
FASE 3,0.0353,,mg/L,26.9,0.0004,0.0004,0.0003,0.0005
VSP NORTE,0.0883,,mg/L,4.5,0.0011,0.001,0.001,0.0011
CELDA 8.1,0.047,,mg/L,21.6,0.0006,0.0006,0.0004,0.0006
CELDA 8.2,0.0462,,mg/L,11,0.0005,0.0005,0.0006,0.0005
CELDA 8.3,0.0647,,mg/L,12.3,0.0008,0.0008,0.0007,0.0008
PATRON,4.965,,mg/L,0.2,0.0574,0.0574,0.0575,0.0572
BLANCO,0.0063,,mg/L,>100,0.0001,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,5.1,0.0011,0.0011,0.0011,0.001
