Analista,MVG,,,,,,,,
Fecha de inicio,12:35 p. m. 16/01/2026  GMT: 06:35 p. m. 16/01/2026,,,,,,,,
Hoja de trabajo,SA007693,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4899,,mg/L,1,1.6,0.0184,0.0026,
,BLANCO,-0.0075,,mg/L,1,>100,-0.0003,0.0018,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,0.0035,
,SA007693-001,0.0669,,mg/L,1,5.8,0.0107,0.0014,30.02
,SA007693-002,0.0519,,mg/L,1,7.6,0.0083,0.0009,30
,SA007693-003,0.0075,,mg/L,1,32.7,0.0012,0.0016,30
,SA007693-004,0.0493,,mg/L,1,10.3,0.0032,0.0014,30.01
,SA007693-005,0.0199,,mg/L,1,4.1,0.0079,0.0015,30.01
,PATRON,0.4944,,mg/L,1,0,0.0185,0.0027,
,SA007693-006,0.0185,,mg/L,1,7.9,0.0029,0.0018,30.01
,SA007693-007,0.0181,,mg/L,1,7.6,0.0029,0.0011,30
,SA007693-008,0.0047,,mg/L,1,51.9,0.0007,0.002,30
,SA007693-009,0.0096,,mg/L,1,13.3,0.0015,0.0011,30.03
,SA007693-010,0.0267,,mg/L,1,4.8,0.0042,0.001,30.02
,PATRON,0.5067,,mg/L,1,1.1,0.019,0.003,
,BLANCO,-0.0036,,mg/L,1,>100,-0.0001,0.0019,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,0.0032,
,SA007693-011,0.0191,,mg/L,1,5,0.003,0.0012,30.02
,SA007693-012,0.0174,,mg/L,1,6.3,0.0028,0.0012,30
,SA007693-013,0.0241,,mg/L,1,6.6,0.0038,0.0014,30.01
,SA007693-014,0.018,,mg/L,1,8.7,0.0029,0.0012,30.02
,SA007693-015,0.0062,,mg/L,1,15.6,0.001,0.0013,3
,PATRON,0.49,,mg/L,1,1.2,0.0184,0.0033,
,SA007693-016,0.0138,,mg/L,1,7.5,0.0022,0.0022,30
,SA007693-017,0.0195,,mg/L,1,11.4,0.0031,0.0021,30
,SA007693-018,0.0175,,mg/L,1,6.9,0.0028,0.0023,30.02
,SA007693-019,0.1196,,mg/L,1,1.2,0.0291,0.002,30.01
,PATRON,0.4881,,mg/L,1,4.1,0.0183,0.0027,
,BLANCO,-0.0042,,mg/L,1,>100,-0.0002,0.0008,
,BLANCO REACTIVO,0,,mg/L,1,71.7,0.0004,0.001,
