PATRON,4.9409,,mg/L,0.4,0.0552,1,1,1,0.0549,0.0551,0.0554
BLANCO,0.0072,,mg/L,>100,0.0001,1,1,1,0.0001,-0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,52.8,0.0005,1,1,1,0.0003,0.0008,0.0004
FASE 1,0.0196,,mg/L,55.1,0.0002,1,1,1,0.0001,0.0003,0.0003
PATRON,4.9659,,mg/L,1.5,0.0554,1,1,1,0.0563,0.0546,0.0555
FASE 2,0.065,,mg/L,28.3,0.0007,1,1,1,0.0005,0.0009,0.0008
FASE 3,0.0564,,mg/L,25.5,0.0006,1,1,1,0.0005,0.0005,0.0008
PATRON,4.957,,mg/L,3,0.0553,1,1,1,0.0569,0.0555,0.0536
BLANCO,0.018,,mg/L,44.6,0.0002,1,1,1,0.0002,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,5.7,0.0025,1,1,1,0.0023,0.0026,0.0026
VSP NORTE,0.03,,mg/L,38.9,0.0003,1,1,1,0.0003,0.0005,0.0002
CELDA 8.1,0.0333,,mg/L,20.6,0.0004,1,1,1,0.0005,0.0004,0.0003
CELDA 8.2,0.0397,,mg/L,22.2,0.0004,1,1,1,0.0004,0.0006,0.0004
CELDA 8.3,1.5448,,mg/L,0.2,0.0174,1,1,1,0.0174,0.0174,0.0174
PATRON,4.9335,,mg/L,1.4,0.0551,1,1,1,0.0554,0.0557,0.0542
BLANCO,0.0154,,mg/L,93.2,0.0002,1,1,1,0,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,3.6,0.0019,1,1,1,0.0019,0.0019,0.002
