Analista,,,,,,,,,
Fecha de inicio,09:13 a. m. 18/02/2026  GMT: 03:13 p. m. 18/02/2026,,,,,,,,
Hoja de trabajo,SA008029,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4975,,mg/L,1,1.4,0.0193,-0.0108,
,BLANCO,-0.0067,,mg/L,1,14.4,-0.0003,-0.0007,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,-0.0115,
,SA008029-001,0.202,,mg/L,1,0.3,0.0336,-0.0054,30
,SA008029-002,0.1411,,mg/L,1,14.5,0.001,-0.0047,30
,SA008029-003,0.0059,,mg/L,1,1.4,0.0235,-0.0049,3
,SA008029-004,0.4016,,mg/L,1,1.2,0.0663,-0.0056,30.01
,SA008029-005,0.2607,,mg/L,1,1.6,0.0433,-0.0054,30.01
,PATRON,0.4991,,mg/L,1,2.9,0.0194,-0.0099,
,SA008029-006,0.5917,,mg/L,1,0.5,0.0971,-0.0036,30
,SA008029-007,0.6009,,mg/L,1,0.6,0.1097,-0.0043,30
,SA008029-008,0.6966,,mg/L,1,1.3,0.1138,-0.0043,30
,SA008029-009,0.3971,,mg/L,1,0.3,0.0748,-0.0046,30
,SA008029-010,0.1307,,mg/L,1,2,0.0218,-0.0041,30
,PATRON,0.4909,,mg/L,1,1.9,0.0191,-0.0105,
,BLANCO,0.0021,,mg/L,1,>100,0.0001,-0.0113,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0105,
,SA008029-011,0.4539,,mg/L,1,1.2,0.0656,-0.0048,30
,SA008029-012,0.069,,mg/L,1,5,0.0115,-0.0039,30.01
,SA008029-013,0.1533,,mg/L,1,1.4,0.0255,-0.0049,3
,SA008029-014,0.0452,,mg/L,1,2.3,0.0075,-0.004,30.01
,SA008029-015,0.109,,mg/L,1,3.9,0.0182,-0.0049,30
,PATRON,0.503,,mg/L,1,0.3,0.0196,-0.0112,
,SA008029-016,0.0815,,mg/L,1,2.5,0.0136,-0.0057,3
,SA008029-017,0.1572,,mg/L,1,2.4,0.0262,-0.0056,30
,SA008029-018,0.1375,,mg/L,1,2,0.0229,-0.0054,30
,SA008029-019,0.4106,,mg/L,1,0.9,0.0678,-0.0067,30
,SA008029-020,0.405,,mg/L,1,0.9,0.0669,-0.0075,3
,PATRON,0.505,,mg/L,1,1.5,0.0196,-0.0094,
,BLANCO,0.0058,,mg/L,1,>100,0.0002,-0.0011,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,-0.0029,
,SA008029-021,0.2202,,mg/L,1,2.1,0.0366,-0.0031,3
,SA008029-022,0.3553,,mg/L,1,1,0.0588,-0.0043,30
,SA008029-023,0.3141,,mg/L,1,1,0.052,-0.0042,30
,SA008029-024,0.427,,mg/L,1,0.7,0.0705,-0.0047,30
,SA008029-025,0.1652,,mg/L,1,3.2,0.0275,-0.0041,3
,PATRON,0.5029,,mg/L,1,1.5,0.0195,-0.0115,
,SA008029-026,0.294,,mg/L,1,1.6,0.0487,-0.0057,30
,SA008029-027,0.1133,,mg/L,1,2.9,0.0189,-0.0063,30
,SA008029-028,0.0695,,mg/L,1,3.7,0.0116,-0.0059,30
,SA008029-029,0.0053,,mg/L,1,38.8,0.0009,-0.0054,30
,PATRON,0.4979,,mg/L,1,0.6,0.019,-0.0124,
,BLANCO,0.0032,,mg/L,1,>100,0.0001,-0.003,
,BLANCO REACTIVO,0,,mg/L,1,23.2,0.0011,-0.0117,
