PATRON,5.0364,,mg/L,0.9,0.0514,0.0519,0.051,0.0512
BLANCO,0.0101,,mg/L,68.2,0.0001,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,14.2,-0.0002,-0.0002,-0.0002,-0.0002
FASE 1,0.0625,,mg/L,20.7,0.0007,0.0008,0.0006,0.0006
FASE 2,0.0503,,mg/L,11.1,0.0005,0.0005,0.0006,0.0006
FASE 3,0.0733,,mg/L,13.6,0.0008,0.0008,0.0009,0.0007
VSP NORTE,0.0577,,mg/L,15.1,0.0006,0.0007,0.0006,0.0005
CELDA 8.1,0.0669,,mg/L,10.5,0.0007,0.0007,0.0008,0.0006
CELDA 8.2,0.0802,,mg/L,11.4,0.0009,0.0007,0.0009,0.0009
CELDA 8.3,0.1244,,mg/L,5.3,0.0013,0.0013,0.0014,0.0013
PATRON,4.9783,,mg/L,1.1,0.0508,0.0503,0.0514,0.0507
BLANCO,-0.0004,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,12.1,0.0003,0.0004,0.0003,0.0003
