Analista,JS,,,,,,,,
Fecha de inicio,04:01 a. m. 02/03/2026  GMT: 10:01 a. m. 02/03/2026,,,,,,,,
Hoja de trabajo,SA008143,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4949,,mg/L,1,4.1,0.0156,-0.0055,
,BLANCO,-0.0113,,mg/L,1,>100,-0.0004,0.0004,
,BLANCO REACTIVO,0,,mg/L,1,18.5,0.0012,-0.0003,
,SA008143-001,0.042,,mg/L,1,6.3,0.0057,-0.0003,30.04
,SA008143-002,0.179,,mg/L,1,0.8,0.0242,-0.0015,30.02
,SA008143-003,0.6981,,mg/L,1,1.8,0.0934,-0.0022,30.01
,SA008143-004,0.2103,,mg/L,1,1.4,0.0284,-0.0018,30.03
,SA008143-005,0.1018,,mg/L,1,2.6,0.0138,-0.0013,30.02
,PATRON,0.4855,,mg/L,1,1.4,0.0153,-0.0042,
,SA008143-006,0.0633,,mg/L,1,1.3,0.0086,-0.0005,30.03
,SA008143-007,0.0643,,mg/L,1,1.3,0.0087,-0.0005,30.02
,SA008143-008,0.0163,,mg/L,1,15.1,0.0022,0.0007,30
,SA008143-009,0.125,,mg/L,1,1.2,0.0169,0.0002,30
,SA008143-010,0.0667,,mg/L,1,4.2,0.009,0.0004,30.01
,PATRON,0.4947,,mg/L,1,1,0.0158,-0.0042,
,BLANCO,0.0005,,mg/L,1,>100,0,-0.0002,
,BLANCO REACTIVO,0,,mg/L,1,62.3,0.0004,0.0005,
,SA008143-011,0.1268,,mg/L,1,2,0.0174,-0.0017,30.02
,SA008143-012,0.1895,,mg/L,1,1.2,0.026,-0.0016,30.02
,SA008143-013,0.0019,,mg/L,1,44,0.0003,-0.0024,3
,SA008143-014,0.0025,,mg/L,1,>100,0.0003,0.0005,30.04
,SA008143-015,0.1092,,mg/L,1,1.4,0.015,-0.0003,30.03
,PATRON,0.4783,,mg/L,1,3.2,0.0153,-0.0049,
,SA008143-016,0.028,,mg/L,1,2.5,0.0038,-0.0024,30
,SA008143-017,0.0523,,mg/L,1,3.1,0.0072,-0.0007,30.03
,SA008143-018,0.192,,mg/L,1,0.6,0.0263,-0.001,30.04
,SA008143-019,0.2952,,mg/L,1,1.4,0.0404,-0.0026,30
,SA008143-020,0.2596,,mg/L,1,1.3,0.0355,-0.0014,30
,PATRON,0.4865,,mg/L,1,1.6,0.0155,-0.0051,
,BLANCO,0.009,,mg/L,1,>100,0.0003,-0.0009,
,BLANCO REACTIVO,0,,mg/L,1,20.3,0.0006,0.0007,
,SA008143-021,0.14,,mg/L,1,0.9,0.0192,-0.0007,3
,SA008143-022,0.0506,,mg/L,1,5.4,0.0069,-0.0015,30.03
,SA008143-023,1.1064,,mg/L,1,0.8,0.1467,-0.0013,30.01
,SA008143-024,0.1176,,mg/L,1,1.4,0.0161,-0.0007,30
,SA008143-025,0.0042,,mg/L,1,22.5,0.0006,-0.0029,30
,PATRON,0.4757,,mg/L,1,2,0.0152,-0.0047,
,SA008143-026,0.1405,,mg/L,1,0.7,0.0192,-0.0011,30
,SA008143-027,0.1748,,mg/L,1,1.8,0.0239,-0.0004,30
,SA008143-028,0.262,,mg/L,1,0.8,0.0358,-0.0015,30.01
,SA008143-029,1.1681,,mg/L,1,0.8,0.1544,-0.0015,30.02
,SA008143-030,0.2426,,mg/L,1,0.5,0.0332,-0.0016,30.02
,PATRON,0.4983,,mg/L,1,2.9,0.0159,-0.005,
,BLANCO,0.0041,,mg/L,1,>100,0.0001,0.0015,
,BLANCO REACTIVO,0,,mg/L,1,38.5,0.0005,0.0017,
,SA008143-031,0.0653,,mg/L,1,2.8,0.0089,0.0002,30
,SA008143-032,0.1055,,mg/L,1,3.1,0.0144,0.0003,30
,PATRON,0.483,,mg/L,1,1.3,0.0148,-0.0058,
,BLANCO,0.0064,,mg/L,1,86.9,0.0002,0.0012,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,0.0009,
