PATRON,4.8935,,mg/L,1.4,0.0523,1,1,1,0.053,0.0523,0.0516
BLANCO,0.0239,,mg/L,28.7,0.0003,1,1,1,0.0002,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0002
FASE 1,0.0069,,mg/L,>100,0.0001,1,1,1,0,0,0.0002
PATRON,4.8723,,mg/L,1.3,0.0521,1,1,1,0.0527,0.0522,0.0514
FASE 2,0.0202,,mg/L,57.7,0.0002,1,1,1,0.0001,0.0004,0.0002
FASE 3,0.0348,,mg/L,33.5,0.0004,1,1,1,0.0002,0.0005,0.0004
PATRON,4.9325,,mg/L,1,0.0527,1,1,1,0.053,0.053,0.0521
BLANCO,-0.0063,,mg/L,>100,-0.0001,1,1,1,-0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,-0.0001,0.0001,0.0001
VSP NORTE,0.0157,,mg/L,16,0.0002,1,1,1,0.0002,0.0002,0.0001
CELDA 8.1,0.0191,,mg/L,75.5,0.0002,1,1,1,0.0004,0.0001,0.0001
CELDA 8.2,0.0282,,mg/L,45.2,0.0003,1,1,1,0.0004,0.0003,0.0002
CELDA 8.3,0.2886,,mg/L,4.2,0.0031,1,1,1,0.0032,0.003,0.0032
PATRON,4.8802,,mg/L,0.1,0.0522,1,1,1,0.0521,0.0521,0.0522
BLANCO,0.0091,,mg/L,>100,0.0001,1,1,1,-0.0001,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,51.6,0.0001,1,1,1,0.0001,0,0
