Analista,,,,,,,,,,
Fecha de inicio,20/07/2023 03:02 a. m.  GMT: 20/07/2023 08:02 a. m.,,,,,,,,,
Hoja de trabajo,SA001571-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5084,,mg/L,0.8,0.0162,0.0006,0.0162,0.0164,0.0162
,BLANCO,0.0104,,mg/L,48.7,0.0003,-0.0018,0.0005,0.0002,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0002,0.0006,0,0.0002
,SA001557-022,0.7397,,mg/L,1.1,0.0661,0.0012,0.0669,0.0659,0.0655
,SA001559-013,1.218,,mg/L,0.8,0.1083,-0.0013,0.1082,0.1075,0.1092
,SA001559-029,1.6996,,mg/L,0.6,0.1496,-0.0015,0.1498,0.1486,0.1503
,SA001560-021,1.4902,,mg/L,0.7,0.1317,-0.0006,0.1307,0.1321,0.1323
,SA001562-001,0.1025,,mg/L,4,0.0091,0.0014,0.0094,0.0087,0.0092
,PATRON,0.509,,mg/L,1.9,0.0158,0.0016,0.0155,0.0161,0.0159
,BLANCO,0.0069,,mg/L,>100,0.0002,0.0001,0.0005,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,18,-0.0005,0,-0.0005,-0.0004,-0.0006
