PATRON,4.9306,,mg/L,0.9,0.0496,1,1,1,0.0491,0.0496,0.05
BLANCO,-0.007,,mg/L,>100,-0.0001,1,1,1,0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,21,0.0008,1,1,1,0.0008,0.001,0.0007
FASE 1,0.0426,,mg/L,45.5,0.0004,1,1,1,0.0006,0.0002,0.0004
FASE 2,0.0658,,mg/L,22.3,0.0007,1,1,1,0.0008,0.0007,0.0005
FASE 3,0.0668,,mg/L,27.7,0.0007,1,1,1,0.0009,0.0005,0.0006
VSP NORTE,0.0391,,mg/L,30.9,0.0004,1,1,1,0.0003,0.0005,0.0004
CELDA 8.1,0.0461,,mg/L,20.2,0.0005,1,1,1,0.0004,0.0005,0.0006
CELDA 8.2,0.0461,,mg/L,68.9,0.0005,1,1,1,0.0001,0.0006,0.0007
CELDA 8.3,0.0977,,mg/L,29.2,0.001,1,1,1,0.0013,0.0008,0.0009
PATRON,4.9719,,mg/L,0.8,0.05,1,1,1,0.0499,0.0504,0.0496
BLANCO,0.068,,mg/L,6.2,0.0007,1,1,1,0.0007,0.0007,0.0007
BLANCO REACTIVO,0,,mg/L,15.7,0.0016,1,1,1,0.0014,0.0016,0.0019
