PATRON,4.9291,,mg/L,1.3,0.0007,0.0511,0.0013,0.0507,0.0508,0.0519
BLANCO,-0.0021,,mg/L,>100,0.0001,0,0.0009,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0009,-0.0005,0.0005,-0.0013,0.0005,-0.0006
FASE 1,0.0395,,mg/L,38.3,0.0002,0.0004,0.0009,0.0004,0.0006,0.0002
FASE 2,0.0461,,mg/L,41,0.0002,0.0005,0.0008,0.0003,0.0006,0.0006
FASE 3,0.0588,,mg/L,76.4,0.0005,0.0006,0.0008,0.0006,0.0002,0.0011
VSP NORTE,0.3657,,mg/L,11.6,0.0004,0.0039,0.0008,0.0035,0.0044,0.0038
CELDA 8.1,0.0873,,mg/L,24.9,0.0002,0.0009,0.0006,0.0011,0.0007,0.001
CELDA 8.2,0.1402,,mg/L,46.2,0.0007,0.0015,0,0.0008,0.0021,0.0016
CELDA 8.3,0.1269,,mg/L,41.3,0.0006,0.0013,0.0003,0.0007,0.0018,0.0014
