"Analista","RDB"
"Fecha de inicio","1/21/2024 3:42 PM  GMT: 1/21/2024 9:42 PM"
"Hoja de trabajo","EC000333 01"
"Comentario",""
"Métodos","Au,Ag,Cu"

"Método: Cu AACN-Cu (Llama)"

"PATRON",5.0103,"","mg/L",0.7,0.0554,0.0558,0.0550,0.0554
"BLANCO",0.0048,"","mg/L",17.3,0.0001,0.0001,0.0000,0.0001
"BLANCO REACTIVO",0.0000,"","mg/L",39.5,0.0001,0.0001,0.0001,0.0001
"FASE 1",0.0134,"","mg/L",76.9,0.0002,0.0002,0.0002,0.0000
"FASE 2",0.0048,"","mg/L",">100",0.0001,0.0001,-0.0001,0.0001
"FASE 3",0.0221,"","mg/L",19.3,0.0002,0.0003,0.0002,0.0003
"VSP NORTE",0.0159,"","mg/L",39.2,0.0002,0.0002,0.0001,0.0002
"CELDA 8.1",0.0303,"","mg/L",8.4,0.0003,0.0003,0.0003,0.0004
"CELDA 8.2",0.0266,"","mg/L",14.7,0.0003,0.0003,0.0003,0.0003
"CELDA 8.3",0.0379,"","mg/L",20.2,0.0004,0.0003,0.0005,0.0004
"PATRON",5.0285,"","mg/L",0.5,0.0556,0.0559,0.0554,0.0554
"BLANCO",0.0061,"","mg/L",">100",0.0001,-0.0002,0.0003,0.0000
"BLANCO REACTIVO",0.0000,"","mg/L",39.7,-0.0001,-0.0001,-0.0001,-0.0001
