PATRON,5.005,,mg/L,0.2,0.0529,1,1,1,0.0528,0.0529,0.053
BLANCO,0.0062,,mg/L,>100,0.0001,1,1,1,0.0001,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,17.3,-0.0012,1,1,1,-0.0013,-0.0013,-0.0009
FASE 1,0.025,,mg/L,76.9,0.0003,1,1,1,0.0002,0.0005,0.0001
FASE 2,0.0293,,mg/L,51.5,0.0003,1,1,1,0.0002,0.0002,0.0005
FASE 3,0.0367,,mg/L,65.6,0.0004,1,1,1,0.0005,0.0006,0.0001
VSP NORTE,0.0183,,mg/L,35.6,0.0002,1,1,1,0.0003,0.0002,0.0002
CELDA 8.1,0.0219,,mg/L,48.2,0.0002,1,1,1,0.0002,0.0003,0.0001
CELDA 8.2,0.0283,,mg/L,27.4,0.0003,1,1,1,0.0004,0.0002,0.0003
CELDA 8.3,0.1396,,mg/L,6.3,0.0015,1,1,1,0.0014,0.0016,0.0014
PATRON,5.0824,,mg/L,0.9,0.0537,1,1,1,0.0535,0.0533,0.0543
BLANCO,0.0056,,mg/L,98.3,0.0001,1,1,1,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,16.5,-0.0013,1,1,1,-0.0015,-0.0013,-0.0011
