Analista,ACG,,,,,,,,
Fecha de inicio,05/04/2023 05:31 a. m.  GMT: 05/04/2023 11:31 a. m.,,,,,,,,
Hoja de trabajo,SA000878_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9993,,mg/L,0.3,0.1218,0.1221,0.1215,0.1219
,BLANCO,0.0007,,mg/L,>100,0.0001,0.0002,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0.0001,-0.0001
,SA000878-001,3.7573,,mg/L,0.7,0.0188,0.0189,0.0187,0.0188
,SA000878-002,3.7501,,mg/L,0.1,0.0187,0.0186,0.0187,0.0186
,SA000878-003,3.399,,mg/L,0.3,0.0168,0.0168,0.0169,0.0168
,SA000878-004,1.542,,mg/L,0.6,0.0076,0.0077,0.0076,0.0076
,SA000878-005,1.9354,,mg/L,1.2,0.0096,0.0097,0.0095,0.0095
,PATRON,1.0005,,mg/L,0.4,0.122,0.1225,0.122,0.1214
,SA000878-006,2.3301,,mg/L,0.6,0.0115,0.0116,0.0115,0.0115
,SA000878-007,2.7366,,mg/L,1.4,0.0135,0.0133,0.0137,0.0134
,SA000878-008,2.2847,,mg/L,0.6,0.0113,0.0112,0.0112,0.0113
,SA000878-009,2.2555,,mg/L,0.5,0.0111,0.0111,0.0111,0.0112
,SA000878-010,0.1331,,mg/L,5.9,0.0007,0.0007,0.0006,0.0006
,PATRON,1.0016,,mg/L,0,0.1221,0.1221,0.1221,0.122
,BLANCO,0.0008,,mg/L,>100,0.0001,0.0002,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,83.6,0.0001,0.0002,0.0001,0
,SA000878-011,5.616,,mg/L,0.8,0.0278,0.0278,0.0276,0.0281
,SA000878-012,4.4334,,mg/L,0.8,0.0219,0.022,0.022,0.0217
,SA000878-013,3.9295,,mg/L,0.9,0.0195,0.0193,0.0196,0.0197
,SA000878-014,2.982,,mg/L,0.2,0.0148,0.0148,0.0147,0.0148
,SA000878-015,2.2241,,mg/L,1,0.0111,0.0111,0.0109,0.0112
,PATRON,0.999,,mg/L,0.5,0.1218,0.1214,0.1226,0.1214
,SA000878-016,2.5887,,mg/L,0.6,0.0129,0.0129,0.0129,0.013
,SA000878-017,4.7723,,mg/L,0.5,0.0237,0.0238,0.0237,0.0235
,SA000878-018,15.7254,,mg/L,0.3,0.0774,0.0776,0.0775,0.0772
,SA000878-019,3.1458,,mg/L,0.3,0.0157,0.0157,0.0158,0.0158
,SA000878-020,3.4493,,mg/L,0.8,0.0171,0.017,0.0172,0.017
,PATRON,0.9987,,mg/L,0.7,0.1218,0.1211,0.1228,0.1214
,BLANCO,0.0004,,mg/L,>100,0.0001,0,0,0.0001
,BLANCO REACTIVO,0,,mg/L,51.1,0.0001,0,0.0001,0.0001
,SA000878-021,5.2827,,mg/L,1,0.0261,0.0259,0.0264,0.0261
,SA000878-022,0.002,,mg/L,>100,0,-0.0001,0,0.0001
,SA000878-023,3.7661,,mg/L,0.9,0.0189,0.0187,0.019,0.019
,SA000878-024,6.8156,,mg/L,0.7,0.0338,0.0335,0.0338,0.034
,SA000878-025,3.9455,,mg/L,0.5,0.0196,0.0196,0.0197,0.0196
,PATRON,0.9939,,mg/L,0.5,0.1212,0.1205,0.1216,0.1214
,SA000878-026,3.928,,mg/L,1,0.0195,0.0193,0.0197,0.0195
,SA000878-027,2.5545,,mg/L,0.3,0.0126,0.0126,0.0126,0.0126
,SA000878-028,1.757,,mg/L,0.8,0.0088,0.0088,0.0089,0.0087
,SA000878-029,1.7374,,mg/L,0.6,0.0086,0.0087,0.0086,0.0086
,SA000878-030,2.5661,,mg/L,0.8,0.0128,0.0127,0.0128,0.0129
,PATRON,0.9917,,mg/L,0.5,0.1209,0.1211,0.1203,0.1213
,BLANCO,0.0006,,mg/L,52.1,0.0001,0.0001,0.0001,0
,BLANCO REACTIVO,0,,mg/L,28.5,0.0001,0.0001,0.0001,0.0001
,SA000878-031,3.1053,,mg/L,1.2,0.0153,0.0151,0.0154,0.0155
,SA000878-032,1.5067,,mg/L,0.7,0.0075,0.0075,0.0074,0.0075
,PATRON,0.9905,,mg/L,0.4,0.1208,0.1211,0.1209,0.1203
,BLANCO,0.0001,,mg/L,>100,0,0.0001,-0.0001,0
