PATRON,4.8759,,mg/L,0.7,0.0525,1,1,1,0.0521,0.0524,0.0529
BLANCO,-0.0562,,mg/L,22.3,-0.0006,1,1,1,-0.0007,-0.0005,-0.0006
BLANCO REACTIVO,0,,mg/L,8.9,-0.0017,1,1,1,-0.0018,-0.0016,-0.0016
FASE 1,0.0143,,mg/L,46.1,0.0002,1,1,1,0.0002,0.0002,0.0001
FASE 2,0.0016,,mg/L,>100,0,1,1,1,0.0002,-0.0001,0
FASE 3,0.012,,mg/L,>100,0.0001,1,1,1,0.0003,0,0
VSP NORTE,0.0133,,mg/L,62.9,0.0001,1,1,1,0.0001,0.0002,0.0001
CELDA 8.1,0.0178,,mg/L,69,0.0002,1,1,1,0.0003,0.0002,0
CELDA 8.2,0.0025,,mg/L,>100,0,1,1,1,0,0.0002,-0.0001
CELDA 8.3,0.0866,,mg/L,14.4,0.0009,1,1,1,0.0008,0.001,0.001
PATRON,4.8835,,mg/L,1,0.0525,1,1,1,0.0523,0.0532,0.0522
BLANCO,-0.0162,,mg/L,47.7,-0.0002,1,1,1,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,8,-0.0021,1,1,1,-0.0022,-0.0021,-0.0019
