Analista,,,,,,,,,
Fecha de inicio,25/03/2023 03:59 p. m.  GMT: 25/03/2023 09:59 p. m.,,,,,,,,
Hoja de trabajo,SA000761_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0115,,mg/L,0.5,0.1416,0.1422,0.1416,0.1409
,BLANCO,-0.0021,,mg/L,57.7,-0.0003,-0.0003,-0.0001,-0.0005
,BLANCO REACTIVO,0,,mg/L,31.5,-0.0004,-0.0005,-0.0003,-0.0004
,SA000761-001,1.5909,,mg/L,1.7,0.0091,0.009,0.0093,0.0092
,SA000761-002,1.312,,mg/L,2.1,0.0075,0.0076,0.0077,0.0074
,SA000761-003,2.878,,mg/L,1.2,0.0165,0.0167,0.0164,0.0164
,SA000761-004,15.5003,,mg/L,0.9,0.0882,0.0874,0.0884,0.0889
,SA000761-005,1.315,,mg/L,3.4,0.0076,0.0076,0.0073,0.0078
,PATRON,1.02,,mg/L,1.2,0.1427,0.1429,0.1444,0.1409
,SA000761-006,1.7791,,mg/L,2.2,0.0102,0.0101,0.0101,0.0105
,SA000761-007,1.951,,mg/L,0.4,0.0112,0.0112,0.0113,0.0112
,SA000761-008,1.9859,,mg/L,0.4,0.0114,0.0114,0.0114,0.0115
,SA000761-009,1.4467,,mg/L,0.9,0.0083,0.0084,0.0083,0.0082
,SA000761-010,-0.0254,,mg/L,95.1,-0.0001,0,-0.0001,-0.0003
,PATRON,1.0116,,mg/L,0.9,0.1431,0.1441,0.1435,0.1416
,BLANCO,-0.0028,,mg/L,8.9,-0.0004,-0.0005,-0.0004,-0.0004
,BLANCO REACTIVO,0,,mg/L,15.8,-0.0008,-0.0007,-0.001,-0.0008
,SA000761-011,1.6865,,mg/L,2.5,0.0098,0.0098,0.0095,0.01
,SA000761-012,1.9445,,mg/L,2.3,0.0112,0.0114,0.0109,0.0113
,SA000761-013,1.9679,,mg/L,2.6,0.0114,0.0114,0.0111,0.0117
,SA000761-014,2.59,,mg/L,0.8,0.015,0.0149,0.015,0.0151
,SA000761-015,1.358,,mg/L,2.7,0.0078,0.0079,0.0081,0.0076
,PATRON,0.9923,,mg/L,1.3,0.1404,0.1413,0.1416,0.1384
,SA000761-016,1.5387,,mg/L,1.8,0.0089,0.0087,0.0089,0.0091
,SA000761-017,27.5234,,mg/L,0.6,0.1556,0.1562,0.1546,0.1559
,SA000761-018,27.5592,,mg/L,1.4,0.1558,0.1547,0.1544,0.1583
,SA000761-019,1.9477,,mg/L,3,0.0113,0.0109,0.0116,0.0114
,SA000761-020,1.439,,mg/L,1.7,0.0083,0.0082,0.0083,0.0085
,PATRON,1.001,,mg/L,1.4,0.1416,0.142,0.1434,0.1395
,BLANCO,0.0021,,mg/L,51.4,0.0003,0.0001,0.0004,0.0004
,BLANCO REACTIVO,0,,mg/L,17.1,-0.0007,-0.0006,-0.0007,-0.0008
,SA000761-021,0.0696,,mg/L,46.6,0.0004,0.0002,0.0005,0.0005
,SA000761-022,1.3062,,mg/L,2.9,0.0076,0.0074,0.0074,0.0078
,SA000761-023,1.4751,,mg/L,2,0.0085,0.0086,0.0087,0.0084
,SA000761-024,1.6338,,mg/L,2.1,0.0095,0.0094,0.0097,0.0093
,SA000761-025,1.6533,,mg/L,2.7,0.0096,0.0098,0.0093,0.0095
,PATRON,1.0089,,mg/L,0.4,0.1427,0.1421,0.1434,0.1425
,SA000761-026,2.0523,,mg/L,2.1,0.0119,0.0118,0.0121,0.0116
,SA000761-027,1.8479,,mg/L,19.1,0.0107,0.0094,0.0096,0.0131
,SA000761-028,1.5104,,mg/L,1.2,0.0087,0.0088,0.0088,0.0086
,SA000761-029,1.8621,,mg/L,5.8,0.0108,0.0104,0.0104,0.0115
,SA000761-030,1.5568,,mg/L,1.5,0.009,0.0091,0.0091,0.0088
,PATRON,1.0152,,mg/L,1.2,0.1435,0.1421,0.1455,0.143
,BLANCO,0.0006,,mg/L,>100,0.0001,0.0003,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,28.5,-0.0007,-0.0008,-0.0008,-0.0005
,SA000761-031,1.7425,,mg/L,3.3,0.0101,0.0103,0.0097,0.0103
,SA000761-032,1.4873,,mg/L,1.2,0.0086,0.0085,0.0086,0.0087
,PATRON,1.0069,,mg/L,0.8,0.1424,0.1412,0.1429,0.1432
,BLANCO,-0.0004,,mg/L,>100,-0.0001,-0.0001,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,6.8,-0.001,-0.0009,-0.0009,-0.001
