PATRON,5.0359,,mg/L,0.5,0.0505,1,1,1,0.0503,0.0504,0.0508
BLANCO,-0.031,,mg/L,52.5,-0.0003,1,1,1,-0.0004,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,7.1,-0.0027,1,1,1,-0.0028,-0.0028,-0.0024
FASE 1,0.0424,,mg/L,>100,0.0004,1,1,1,-0.0001,0.0005,0.0008
FASE 2,0.0381,,mg/L,86.3,0.0004,1,1,1,0.0001,0.0007,0.0003
FASE 3,0.0294,,mg/L,49.7,0.0003,1,1,1,0.0005,0.0002,0.0002
VSP NORTE,0.0598,,mg/L,61.1,0.0006,1,1,1,0.0009,0.0002,0.0007
CELDA 8.1,0.0195,,mg/L,>100,0.0002,1,1,1,0.0006,0.0003,-0.0002
CELDA 8.2,0.0168,,mg/L,62,0.0002,1,1,1,0.0002,0.0003,0.0001
CELDA 8.3,0.0325,,mg/L,36.7,0.0003,1,1,1,0.0005,0.0002,0.0003
PATRON,4.8579,,mg/L,1.4,0.0487,1,1,1,0.0488,0.048,0.0493
BLANCO,-0.0101,,mg/L,>100,-0.0001,1,1,1,0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,10.6,-0.0015,1,1,1,-0.0015,-0.0013,-0.0016
