PATRON,0.0541,,mg/L,8,0.0002,0.0026,-0.0003,0.0024,0.0026,0.0028
BLANCO,-0.0056,,mg/L,11,0.0001,-0.0006,0.0006,-0.0007,-0.0006,-0.0006
BLANCO REACTIVO,0,,mg/L,51.4,0.0003,-0.0006,0.0007,-0.0002,-0.0008,-0.0006
H KCA PO,0.065,,mg/L,6.5,0.0002,0.0031,0.0039,0.0033,0.0029,0.0032
H KCA PO,0.0663,,mg/L,9.3,0.0003,0.0032,0.0037,0.0029,0.0035,0.0031
H KCA PO,0.0629,,mg/L,7.9,0.0002,0.003,0.0039,0.0028,0.003,0.0033
PATRON,0.0504,,mg/L,11.3,0.0003,0.0024,0.0009,0.0021,0.0026,0.0024
H KCA PO,0.0601,,mg/L,8.9,0.0003,0.0029,0.0038,0.0032,0.0027,0.0027
H KCA PO,0.0617,,mg/L,5,0.0001,0.003,0.0037,0.0031,0.0028,0.0029
PATRON,0.0484,,mg/L,13.4,0.0003,0.0023,0,0.0019,0.0024,0.0025
BLANCO,0.0146,,mg/L,38.5,0.0002,0.0004,0.0016,0.0006,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,76.2,0.0002,0.0002,0.0008,0.0004,0,0.0003
M1 PO,0.0525,,mg/L,3.6,0.0001,0.0025,0.003,0.0024,0.0025,0.0026
M2 PO,0.0435,,mg/L,8.7,0.0002,0.002,0.0028,0.0022,0.0019,0.0019
M3 PO,0.0356,,mg/L,3.6,0.0001,0.0016,0.0027,0.0016,0.0016,0.0015
M4 PO,0.0242,,mg/L,24.7,0.0002,0.001,0.0027,0.0008,0.0012,0.0008
PATRON,0.0466,,mg/L,6,0.0001,0.0022,-0.0003,0.0022,0.0022,0.002
P KCA PO,0.0163,,mg/L,30,0.0002,0.0005,0.0027,0.0005,0.0007,0.0004
PATRON,0.0501,,mg/L,6.6,0.0002,0.0026,-0.0012,0.0026,0.0025,0.0028
BLANCO,0.0031,,mg/L,>100,0.0002,0.0002,-0.0002,0.0001,0.0004,0
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0.0001,0,0.0002,-0.0001
CELDA 8,0.0387,,mg/L,11.7,0.0002,0.0017,0.0028,0.0019,0.0015,0.0018
CANAL,0.1024,,mg/L,4.3,0.0002,0.0051,0.0026,0.0052,0.0049,0.0053
FASE 1,0.0457,,mg/L,2,0,0.0024,0.0017,0.0024,0.0023,0.0024
FASE 2,0.0452,,mg/L,10.7,0.0003,0.0024,0.002,0.0026,0.0022,0.0023
FASE 3,0.0402,,mg/L,8.3,0.0002,0.0021,0.0017,0.0023,0.0019,0.0021
VSP NORTE,0.0635,,mg/L,4.8,0.0002,0.0033,0.002,0.0035,0.0033,0.0032
CELDA 8.1,0.038,,mg/L,9.9,0.0002,0.002,0.0007,0.0018,0.0022,0.0019
CELDA 8.2,0.0267,,mg/L,5.9,0.0001,0.0014,0.0008,0.0015,0.0013,0.0014
CELDA 8.3,0.0319,,mg/L,4.8,0.0001,0.0017,0.0008,0.0017,0.0017,0.0016
S. RICA,0.0295,,mg/L,23.2,0.0004,0.0015,0.0006,0.0016,0.0012,0.0019
PATRON,0.0472,,mg/L,3.2,0.0001,0.0022,-0.0003,0.0022,0.0021,0.0022
BLANCO,0.0034,,mg/L,>100,0.0002,-0.0002,0.0006,0,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0009,0,-0.0002,-0.0001
H KCA PE,0.0301,,mg/L,31.6,0.0004,0.0013,0.0025,0.0012,0.0017,0.0009
H KCA PE,0.0282,,mg/L,10.4,0.0001,0.0012,0.0022,0.0012,0.0011,0.0013
H KCA PE,0.0347,,mg/L,10.5,0.0002,0.0015,0.0012,0.0014,0.0015,0.0017
PATRON,0.0483,,mg/L,7.6,0.0002,0.0022,-0.0016,0.0024,0.0021,0.0023
H KCA PE,0.0309,,mg/L,11,0.0001,0.0013,0.0025,0.0012,0.0015,0.0013
H KCA PE,0.0307,,mg/L,20.2,0.0003,0.0013,0.0013,0.001,0.0014,0.0015
PATRON,0.0484,,mg/L,13.2,0.0003,0.0023,-0.0019,0.0022,0.002,0.0026
BLANCO,0.0137,,mg/L,29.1,0.0001,0.0004,-0.0002,0.0003,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,25.4,0.0001,0.0004,-0.0005,0.0004,0.0004,0.0003
M1 PE,0.0168,,mg/L,4.9,0,0.0006,0.001,0.0006,0.0006,0.0005
M2 PE,0.0176,,mg/L,9.5,0.0001,0.0006,0.001,0.0006,0.0007,0.0006
M3 PE,0.0111,,mg/L,43.4,0.0001,0.0003,0.001,0.0002,0.0004,0.0002
M4 PE,0.0124,,mg/L,>100,0.0004,0.0003,0.0008,-0.0001,0.0004,0.0007
PATRON,0.0539,,mg/L,3.1,0.0001,0.0031,0,0.003,0.0032,0.003
P KCA PE,0.0156,,mg/L,32.4,0.0003,0.001,0.003,0.0007,0.0009,0.0014
PATRON,0.0496,,mg/L,10.3,0.0003,0.0029,-0.0002,0.0032,0.0027,0.0027
BLANCO,0.0083,,mg/L,24.2,0.0002,0.0006,0.0006,0.0006,0.0005,0.0008
BLANCO REACTIVO,0,,mg/L,17.3,0.0002,0.0011,0,0.0014,0.0011,0.001
ELY 1,0.014,,mg/L,10.8,0.0001,0.0009,0.003,0.001,0.0008,0.001
ELY 2,0.0122,,mg/L,17.3,0.0001,0.0008,0.0029,0.0007,0.0009,0.001
ELY 3,0.0137,,mg/L,8.3,0.0001,0.0009,0.0026,0.001,0.001,0.0008
ELY 4,0.0084,,mg/L,36.5,0.0002,0.0006,0.0026,0.0004,0.0006,0.0009
PATRON,0.047,,mg/L,1.6,0,0.0027,-0.0007,0.0028,0.0027,0.0027
ELY P,0.0102,,mg/L,40.3,0.0002,0.0005,0.0017,0.0003,0.0007,0.0005
PATRON,0.0501,,mg/L,10.7,0.0003,0.0027,-0.0016,0.0024,0.0029,0.0028
BLANCO,-0.001,,mg/L,91,0.0001,0.0001,-0.0004,0.0003,0.0001,0
BLANCO REACTIVO,0,,mg/L,47.6,0.0002,0.0005,0.0003,0.0004,0.0008,0.0004
NOROESTE,0.0366,,mg/L,4.1,0.0001,0.0019,0.0004,0.0018,0.0019,0.002
TRITURADORA,0.0207,,mg/L,7.5,0.0001,0.0011,0.001,0.0011,0.001,0.0011
VICTORIA,0.0231,,mg/L,16,0.0002,0.0012,0.0013,0.001,0.0013,0.0013
CELDA 1,0.033,,mg/L,10.5,0.0002,0.0017,0.0007,0.0017,0.0016,0.0019
CELDA 2,0.0415,,mg/L,9.3,0.0002,0.0022,0.0006,0.002,0.0024,0.0021
CELDA 3,0.0273,,mg/L,6.1,0.0001,0.0014,0.0008,0.0014,0.0015,0.0014
CELDA 4A,0.0368,,mg/L,8.5,0.0002,0.0019,0.0008,0.0021,0.0019,0.0017
CELDA 4B,0.0371,,mg/L,6.5,0.0001,0.0019,0.0008,0.0019,0.0021,0.0018
CELDA 5A,0.0322,,mg/L,2.5,0,0.0017,0,0.0017,0.0016,0.0017
CELDA 5B,0.0301,,mg/L,6,0.0001,0.0016,-0.0001,0.0016,0.0017,0.0015
PATRON,0.053,,mg/L,7.8,0.0002,0.0028,-0.0026,0.0025,0.003,0.0028
BLANCO,0.0101,,mg/L,67.9,0.0004,0.0005,-0.0014,0.0009,0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,44.3,0.0002,0.0005,-0.0011,0.0007,0.0003,0.0007
