PATRON,5.0258,,mg/L,1.2,0.0539,0.0015,0.0543,0.0542,0.0532
BLANCO,-0.1079,,mg/L,18.1,-0.0012,0.0011,-0.0014,-0.0011,-0.001
BLANCO REACTIVO,0,,mg/L,23.4,-0.0009,0.0006,-0.0007,-0.0011,-0.0009
FASE 1,0.1401,,mg/L,10.1,0.0015,0.0005,0.0014,0.0015,0.0017
FASE 2,0.09,,mg/L,24.1,0.001,0.001,0.0007,0.001,0.0012
FASE 3,0.1253,,mg/L,19.8,0.0014,0.0006,0.0013,0.0017,0.0011
VSP NORTE,0.0909,,mg/L,36.4,0.001,0.0009,0.0011,0.0006,0.0013
CELDA 8.1,0.113,,mg/L,4.1,0.0012,0.0009,0.0012,0.0012,0.0013
CELDA 8.2,0.1105,,mg/L,31.5,0.0012,0.0008,0.0011,0.0009,0.0016
CELDA 8.3,0.0342,,mg/L,46,0.0004,0.0016,0.0003,0.0006,0.0002
PATRON,4.8702,,mg/L,0.8,0.0523,0.0021,0.0518,0.0524,0.0526
BLANCO,-0.0169,,mg/L,38.3,-0.0002,0.0018,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,30,-0.0007,0.0005,-0.0009,-0.0005,-0.0007
