PATRON,4.9225,,mg/L,1.3,0.0471,0.0468,0.0478,0.0467
BLANCO,-0.0119,,mg/L,25.3,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,5.3,-0.0004,-0.0004,-0.0005,-0.0004
FASE 1,0.015,,mg/L,54.7,0.0001,0.0002,0.0001,0.0001
FASE 2,0.0159,,mg/L,18,0.0002,0.0002,0.0002,0.0001
FASE 3,0.0217,,mg/L,25.4,0.0002,0.0002,0.0002,0.0003
VSP NORTE,0.001,,mg/L,>100,0,0,0,0
CELDA 8.1,0.0237,,mg/L,51.3,0.0002,0.0004,0.0002,0.0001
CELDA 8.2,0.0194,,mg/L,75.4,0.0002,0.0001,0.0002,0.0003
CELDA 8.3,0.052,,mg/L,9.9,0.0005,0.0005,0.0005,0.0006
PATRON,4.8154,,mg/L,0.7,0.0461,0.0459,0.046,0.0465
BLANCO,-0.0145,,mg/L,51.2,-0.0001,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,16.1,-0.0006,-0.0007,-0.0005,-0.0006
