PATRON,1.004,,mg/L,0.6,0.0001,0.0204,0.0203,0.0205,0.0205
BLANCO,-0.0055,,mg/L,40.1,0,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,19,0.0001,-0.0004,-0.0004,-0.0004,-0.0003
H,0.1896,,mg/L,1.3,0.0001,0.0039,0.0039,0.0039,0.0038
C1,0.1898,,mg/L,1.4,0.0001,0.0039,0.0038,0.0039,0.0038
C2,0.1946,,mg/L,1.7,0.0001,0.004,0.004,0.0039,0.0039
PATRON,1.0035,,mg/L,4.8,0.001,0.0204,0.0197,0.0199,0.0215
BLANCO,-0.0097,,mg/L,13.9,0,-0.0002,-0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,12.2,0.0001,-0.0007,-0.0007,-0.0007,-0.0008
C3,0.2144,,mg/L,0.9,0,0.0044,0.0043,0.0043,0.0044
C4,0.2184,,mg/L,1.7,0.0001,0.0044,0.0044,0.0045,0.0044
T,0.2099,,mg/L,1.6,0.0001,0.0043,0.0042,0.0043,0.0042
PATRON,0.9977,,mg/L,6.8,0.0014,0.0203,0.0194,0.0195,0.0219
BLANCO,0.0061,,mg/L,71.3,0.0001,0.0001,0.0002,0.0002,0
BLANCO REACTIVO,0,,mg/L,17.3,0.0001,-0.0007,-0.0006,-0.0008,-0.0008
ELY1,0.1956,,mg/L,1.4,0.0001,0.004,0.004,0.0039,0.004
ELY2,0.1987,,mg/L,1.2,0,0.004,0.004,0.0041,0.004
ELY3,0.201,,mg/L,1.5,0.0001,0.0041,0.0042,0.004,0.0041
PATRON,1.0071,,mg/L,1.2,0.0002,0.0205,0.0205,0.0207,0.0202
BLANCO,-0.0044,,mg/L,89.2,0.0001,-0.0001,0,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,6.4,0.0001,-0.0009,-0.0008,-0.0009,-0.0009
ELY4,0.1893,,mg/L,3.5,0.0001,0.0038,0.0037,0.004,0.0039
ELY5,0.174,,mg/L,3,0.0001,0.0035,0.0036,0.0035,0.0034
PATRON,1.0041,,mg/L,1.2,0.0002,0.0204,0.0206,0.0205,0.0201
BLANCO,0.0014,,mg/L,>100,0.0001,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,6.9,0.0001,-0.0011,-0.001,-0.001,-0.0012
