PATRON,0.9934,,mg/L,0.4,0.1262,0,0.1259,0.126,0.1268
BLANCO,-0.0033,,mg/L,>100,-0.0004,-0.0004,-0.0002,-0.0012,0.0001
BLANCO REACTIVO,0,,mg/L,91.4,0.0005,-0.0007,0.0002,0.0002,0.0009
H KCA PO,0.0205,,mg/L,4.8,0.0026,0.0007,0.0026,0.0027,0.0025
H KCA PO,0.0208,,mg/L,4.1,0.0026,0.0006,0.0027,0.0027,0.0025
H KCA PO,0.0232,,mg/L,8.7,0.0029,0.0004,0.0031,0.0031,0.0027
PATRON,0.9942,,mg/L,0.2,0.1263,-0.001,0.1266,0.1263,0.1262
H KCA PO,0.019,,mg/L,14.8,0.0024,0.0006,0.0024,0.0021,0.0028
H KCA PO,0.0207,,mg/L,9.6,0.0026,0.0004,0.0025,0.0029,0.0024
PATRON,0.9935,,mg/L,0.6,0.1263,-0.0009,0.1271,0.126,0.1257
BLANCO,0.0015,,mg/L,>100,0.0002,-0.0015,0.0004,0.0001,0
BLANCO REACTIVO,0,,mg/L,64.6,0.0001,-0.0008,0.0001,0.0002,0.0001
M1 PO,0.0254,,mg/L,11.7,0.0032,0.0008,0.0036,0.0032,0.0029
M2 PO,0.0207,,mg/L,9.5,0.0026,0.0011,0.0028,0.0023,0.0027
M3 PO,0.0198,,mg/L,13,0.0025,0.001,0.0022,0.0025,0.0028
M4 PO,0.0152,,mg/L,11.2,0.0019,0.0012,0.0021,0.002,0.0017
PATRON,0.9888,,mg/L,0.7,0.1257,-0.0007,0.1247,0.1262,0.1261
P KCA PO,0.0139,,mg/L,24.2,0.0018,0.0009,0.0023,0.0015,0.0016
PATRON,0.9967,,mg/L,0.2,0.1237,-0.0001,0.124,0.1237,0.1235
BLANCO,0.0051,,mg/L,58.4,0.0006,-0.0008,0.0009,0.0007,0.0002
BLANCO REACTIVO,0,,mg/L,61.4,-0.0002,-0.0003,-0.0001,-0.0003,-0.0002
CELDA 8,0.0012,,mg/L,>100,0.0002,0.0022,0.0004,0,0.0001
CANAL,0.0338,,mg/L,3.1,0.0042,0.002,0.0041,0.0043,0.0041
FASE 1,0.0021,,mg/L,27.6,0.0003,0.002,0.0002,0.0003,0.0002
FASE 2,0.0015,,mg/L,>100,0.0002,0.002,-0.0001,0.0004,0.0003
FASE 3,0.0011,,mg/L,>100,0.0001,0.0012,0.0001,0.0005,-0.0002
VSP NORTE,0.0007,,mg/L,>100,0.0001,0.0025,0.0005,-0.0001,-0.0002
CELDA 8.1,0.0111,,mg/L,25.7,0.0014,0.002,0.001,0.0016,0.0015
CELDA 8.2,0.0012,,mg/L,>100,0.0001,0.002,0,0.001,-0.0005
CELDA 8.3,0.0009,,mg/L,>100,0.0001,0.0028,0.0002,0,0.0001
PATRON,0.987,,mg/L,0.6,0.1225,0.0003,0.1217,0.1232,0.1226
BLANCO,0,,mg/L,>100,0,0,0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0004,0.0002,0,-0.0003
H KCA PE,0.001,,mg/L,31.5,-0.0003,0.0021,-0.0002,-0.0002,-0.0003
H KCA PE,0.001,,mg/L,45.6,-0.0002,0.0019,-0.0001,-0.0002,-0.0001
H KCA PE,0.001,,mg/L,25.9,-0.0002,0.0021,-0.0003,-0.0002,-0.0002
PATRON,0.9983,,mg/L,0.3,0.1239,0.0003,0.124,0.1242,0.1235
H KCA PE,0.001,,mg/L,>100,-0.0002,0.002,-0.0001,0.0001,-0.0007
H KCA PE,0.001,,mg/L,>100,-0.0003,0.002,-0.0007,-0.0004,0.0003
PATRON,0.9949,,mg/L,0.6,0.1235,0.0003,0.1226,0.1238,0.1241
BLANCO,-0.0019,,mg/L,>100,-0.0002,-0.0004,-0.0004,0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,36.3,-0.0005,-0.0003,-0.0007,-0.0003,-0.0004
