PATRON,4.9049,,mg/L,1.1,0.0501,1,1,1,0.0505,0.0495,0.0504
BLANCO,-0.0858,,mg/L,18.6,-0.0009,1,1,1,-0.0007,-0.001,-0.001
BLANCO REACTIVO,0,,mg/L,8.9,-0.001,1,1,1,-0.0009,-0.0011,-0.0009
FASE 1,0.0211,,mg/L,90.4,0.0002,1,1,1,0.0002,0.0004,0
PATRON,5.0627,,mg/L,1.2,0.0517,1,1,1,0.0516,0.0512,0.0524
FASE 2,0.0279,,mg/L,34.5,0.0003,1,1,1,0.0004,0.0002,0.0003
FASE 3,0.0211,,mg/L,26.7,0.0002,1,1,1,0.0003,0.0002,0.0002
PATRON,5.0212,,mg/L,0.5,0.0513,1,1,1,0.0512,0.0511,0.0516
BLANCO,-0.0552,,mg/L,2.3,-0.0006,1,1,1,-0.0006,-0.0006,-0.0006
BLANCO REACTIVO,0,,mg/L,2.4,-0.0015,1,1,1,-0.0015,-0.0016,-0.0015
VSP NORTE,0.0123,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0002
CELDA 8.1,0.0366,,mg/L,34.5,0.0004,1,1,1,0.0003,0.0005,0.0003
CELDA 8.2,0.0267,,mg/L,4.3,0.0003,1,1,1,0.0003,0.0003,0.0003
CELDA 8.3,0.1873,,mg/L,1.8,0.0019,1,1,1,0.0019,0.0019,0.0019
PATRON,4.868,,mg/L,0.7,0.0497,1,1,1,0.0494,0.05,0.0498
BLANCO,-0.0026,,mg/L,>100,0,1,1,1,0.0001,0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,3.6,-0.0015,1,1,1,-0.0016,-0.0015,-0.0015
