PATRON,4.9098,,mg/L,0.8,0.0574,1,1,1,0.0577,0.0569,0.0575
BLANCO,-0.0144,,mg/L,52.1,-0.0002,1,1,1,-0.0003,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,22.8,-0.0004,1,1,1,-0.0003,-0.0005,-0.0005
FASE 1,0.0036,,mg/L,>100,0,1,1,1,-0.0001,0,0.0003
PATRON,4.866,,mg/L,0.3,0.0569,1,1,1,0.0568,0.0567,0.0571
FASE 2,0.0414,,mg/L,42.8,0.0005,1,1,1,0.0003,0.0007,0.0004
FASE 3,0.0377,,mg/L,32.6,0.0004,1,1,1,0.0006,0.0004,0.0003
PATRON,4.9208,,mg/L,1.1,0.0575,1,1,1,0.0568,0.0578,0.058
BLANCO,-0.0009,,mg/L,>100,0,1,1,1,-0.0002,0,0.0002
BLANCO REACTIVO,0,,mg/L,25.8,-0.0004,1,1,1,-0.0005,-0.0003,-0.0003
VSP NORTE,0.0405,,mg/L,73.6,0.0005,1,1,1,0.0005,0.0001,0.0008
CELDA 8.1,0.0028,,mg/L,>100,0,1,1,1,0.0001,-0.0002,0.0001
CELDA 8.2,0.0388,,mg/L,49.6,0.0004,1,1,1,0.0004,0.0003,0.0007
CELDA 8.3,2.5596,,mg/L,2,0.0292,1,1,1,0.0297,0.0293,0.0286
PATRON,5.009,,mg/L,0.4,0.0586,1,1,1,0.0583,0.0588,0.0586
BLANCO,0.0042,,mg/L,26.6,0,1,1,1,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,78.3,-0.0002,1,1,1,0,-0.0003,-0.0002
