PATRON,4.9185,,mg/L,0.6,0.0003,0.0495,-0.0004,0.0499,0.0493,0.0494
BLANCO,0.0016,,mg/L,>100,0.0006,0,0.0013,0.0002,-0.0007,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0002,0.0011,0.0001,-0.0002,-0.0006
FASE 1,0.1103,,mg/L,33.6,0.0004,0.0011,0.0011,0.0015,0.0012,0.0007
FASE 2,0.0467,,mg/L,56.7,0.0003,0.0005,0.001,0.0004,0.0002,0.0008
FASE 3,0.0079,,mg/L,>100,0.0008,0.0001,0.0012,-0.0008,0.0007,0.0003
VSP NORTE,0.0247,,mg/L,>100,0.0008,0.0003,0.0012,0.0003,0.001,-0.0006
CELDA 8.1,0.0459,,mg/L,66.8,0.0003,0.0005,0.0013,0.0005,0.0001,0.0008
CELDA 8.2,0.052,,mg/L,>100,0.0007,0.0005,0.0018,0.0003,0.0013,-0.0001
CELDA 8.3,0.068,,mg/L,94.2,0.0007,0.0007,0.0013,0.0011,0.001,-0.0001
PATRON,4.9327,,mg/L,0.3,0.0002,0.0497,-0.0004,0.0495,0.0498,0.0497
BLANCO,0.0028,,mg/L,>100,0.0008,0,0.001,-0.0009,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,0.0007,-0.0001,-0.0003,0.0002
