PATRON,5.0531,,mg/L,0.8,0.0518,1,1,1,0.0514,0.0518,0.0522
BLANCO,-0.0151,,mg/L,>100,-0.0002,1,1,1,-0.0004,-0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,31.1,0.0009,1,1,1,0.0006,0.0011,0.0009
FASE 1,0.0829,,mg/L,15.1,0.0009,1,1,1,0.001,0.0008,0.0008
PATRON,5.0686,,mg/L,0.8,0.0519,1,1,1,0.0523,0.052,0.0515
FASE 2,0.1061,,mg/L,9.6,0.0011,1,1,1,0.001,0.0012,0.001
FASE 3,0.1237,,mg/L,5.1,0.0013,1,1,1,0.0012,0.0013,0.0013
PATRON,4.9786,,mg/L,0.3,0.051,1,1,1,0.0512,0.0509,0.0509
BLANCO,0.0818,,mg/L,1.8,0.0008,1,1,1,0.0009,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,4.6,0.002,1,1,1,0.0021,0.0021,0.0019
VSP NORTE,0.0159,,mg/L,>100,0.0002,1,1,1,0.0001,0,0.0004
CELDA 8.1,0.0771,,mg/L,9.5,0.0008,1,1,1,0.0007,0.0009,0.0008
CELDA 8.2,0.082,,mg/L,24.2,0.0008,1,1,1,0.0006,0.0009,0.001
CELDA 8.3,1.4604,,mg/L,2.7,0.0151,1,1,1,0.0151,0.0146,0.0154
PATRON,4.9176,,mg/L,0.7,0.0504,1,1,1,0.0501,0.0504,0.0507
BLANCO,0.0691,,mg/L,49.9,0.0007,1,1,1,0.0003,0.001,0.0009
BLANCO REACTIVO,0,,mg/L,2.6,0.0029,1,1,1,0.0029,0.0028,0.003
