PATRON,4.9444,,mg/L,0.6,0.0541,0.0545,0.054,0.0539
BLANCO,-0.0101,,mg/L,96,-0.0001,-0.0002,0,-0.0001
BLANCO REACTIVO,0,,mg/L,22.9,-0.0006,-0.0008,-0.0006,-0.0005
FASE 1,0.0529,,mg/L,16,0.0006,0.0007,0.0005,0.0005
FASE 2,0.0457,,mg/L,14.5,0.0005,0.0006,0.0006,0.0004
FASE 3,0.0482,,mg/L,41.8,0.0005,0.0008,0.0003,0.0005
VSP NORTE,0.0136,,mg/L,40.4,0.0002,0.0002,0.0001,0.0001
CELDA 8.1,0.0534,,mg/L,19.7,0.0006,0.0006,0.0007,0.0005
CELDA 8.2,0.0088,,mg/L,32.3,0.0001,0.0001,0.0001,0.0001
CELDA 8.3,0.0166,,mg/L,27.8,0.0002,0.0002,0.0002,0.0001
PATRON,4.9689,,mg/L,2.5,0.0544,0.0536,0.0536,0.0559
BLANCO,-0.0486,,mg/L,16.4,-0.0005,-0.0005,-0.0005,-0.0006
BLANCO REACTIVO,0,,mg/L,7,-0.0011,-0.0011,-0.0012,-0.0011
