Analista,,,,,,,,,
Fecha de inicio,07/05/2023 02:35 a. m.  GMT: 07/05/2023 08:35 a. m.,,,,,,,,
Hoja de trabajo,SA001043_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0107,,mg/L,0.6,0.1206,0.1204,0.1214,0.1201
,BLANCO,0.0001,,mg/L,>100,0,0.0002,-0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,78.1,-0.0002,-0.0001,-0.0003,0
,SA001043-001,2.2163,,mg/L,0.5,0.0107,0.0108,0.0107,0.0108
,SA001043-002,2.2257,,mg/L,1.5,0.0107,0.0105,0.0108,0.0109
,SA001043-003,2.8365,,mg/L,0.6,0.0137,0.0137,0.0138,0.0136
,SA001043-004,3.259,,mg/L,0.8,0.0184,0.0185,0.0185,0.0182
,SA001043-005,4.1693,,mg/L,1.7,0.0202,0.0205,0.0204,0.0198
,PATRON,1.0053,,mg/L,0.2,0.12,0.1203,0.12,0.1198
,SA001043-006,3.658,,mg/L,0.4,0.0177,0.0177,0.0178,0.0176
,SA001043-007,5.0727,,mg/L,1.5,0.0248,0.025,0.0243,0.025
,SA001043-008,3.9171,,mg/L,1.2,0.019,0.0188,0.019,0.0192
,SA001043-009,4.3792,,mg/L,0.8,0.0215,0.0214,0.0217,0.0214
,SA001043-010,5.0359,,mg/L,1.1,0.0246,0.0244,0.0249,0.0244
,PATRON,0.9914,,mg/L,0.1,0.1184,0.1185,0.1182,0.1184
,BLANCO,0.0062,,mg/L,48.8,0.0007,0.0011,0.0005,0.0006
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0002,-0.0001,-0.0002
,SA001043-011,6.6711,,mg/L,1.2,0.0324,0.0325,0.0327,0.032
,SA001043-012,6.9074,,mg/L,0.3,0.0337,0.0337,0.0337,0.0338
,SA001043-013,6.5441,,mg/L,1.8,0.0316,0.0323,0.0312,0.0313
,SA001043-014,3.9672,,mg/L,0.9,0.0192,0.0192,0.0193,0.019
,SA001043-015,4.3035,,mg/L,1,0.021,0.0207,0.021,0.0211
,PATRON,0.9898,,mg/L,1.2,0.1182,0.1171,0.1176,0.1198
,SA001043-016,9.8401,,mg/L,0.5,0.0479,0.0482,0.0479,0.0477
,SA001043-017,5.4951,,mg/L,0.8,0.0269,0.0266,0.027,0.027
,SA001043-018,4.0773,,mg/L,0.3,0.0199,0.02,0.0199,0.0199
,SA001043-019,5.7988,,mg/L,1.3,0.0283,0.0279,0.0283,0.0287
,SA001043-020,4.3693,,mg/L,0.8,0.0215,0.0214,0.0216,0.0216
,PATRON,0.9925,,mg/L,0.2,0.1185,0.1183,0.1184,0.1188
,BLANCO,0.0067,,mg/L,30.8,0.0008,0.001,0.0009,0.0005
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,0.0001,0.0004
,SA001043-021,26.1632,,mg/L,0.2,0.1256,0.1259,0.1256,0.1255
,SA001043-022,0.9586,,mg/L,3.3,0.0048,0.0048,0.0049,0.0046
,SA001043-023,5.1788,,mg/L,0.7,0.0251,0.0251,0.025,0.0253
,SA001043-024,3.5275,,mg/L,1.8,0.0172,0.0173,0.0168,0.0173
,SA001043-025,2.1933,,mg/L,1,0.0106,0.0106,0.0107,0.0105
,PATRON,0.9838,,mg/L,0.6,0.1175,0.1167,0.118,0.1177
,SA001043-026,2.9517,,mg/L,0.9,0.0143,0.0144,0.0142,0.0144
,SA001043-027,-0.131,,mg/L,42.2,-0.0006,-0.0009,-0.0006,-0.0004
,SA001043-028,2.4692,,mg/L,1.6,0.012,0.0118,0.0121,0.0121
,SA001043-029,2.4718,,mg/L,1.9,0.0122,0.0122,0.012,0.0125
,SA001043-030,0.1298,,mg/L,20.6,0.0006,0.0008,0.0006,0.0005
,PATRON,0.9898,,mg/L,0.5,0.1182,0.1182,0.1187,0.1176
,BLANCO,-0.0003,,mg/L,>100,0,0.0002,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,-0.0001,0
,SA001043-031,3.5011,,mg/L,0.9,0.0173,0.0174,0.0172,0.0171
,SA001043-032,4.6825,,mg/L,0.3,0.0226,0.0226,0.0226,0.0227
,PATRON,0.9865,,mg/L,0.9,0.1178,0.1169,0.1175,0.1189
,BLANCO,0.0009,,mg/L,15.6,0.0001,0.0001,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,67.9,-0.0002,-0.0004,-0.0003,-0.0001
