PATRON,0.1825,,mg/L,3,0.0099,-0.0018,1,1,1,0.0097,0.0097,0.0102
BLANCO,-0.0091,,mg/L,23.5,0.0002,-0.0009,1,1,1,0.0003,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,35.9,-0.0008,0,1,1,1,-0.0012,-0.0006,-0.0008
H KCA PO,0.0046,,mg/L,8.4,0.0009,0.0015,1,1,1,0.0008,0.001,0.0009
H KCA PO,0.0045,,mg/L,55.2,0.0009,0.0014,1,1,1,0.0003,0.0013,0.0011
H KCA PO,0.0102,,mg/L,7.3,0.0012,0.0031,1,1,1,0.0011,0.0012,0.0012
PATRON,0.1816,,mg/L,0.6,0.0098,-0.0021,1,1,1,0.0098,0.0098,0.0097
H KCA PO,0.0108,,mg/L,36.1,0.0012,0.0025,1,1,1,0.001,0.0009,0.0017
H KCA PO,0.0045,,mg/L,59.2,0.0009,0.0028,1,1,1,0.0008,0.0004,0.0015
PATRON,0.1821,,mg/L,1.4,0.0098,-0.0008,1,1,1,0.0099,0.0099,0.0097
BLANCO,0.0018,,mg/L,16.4,0.0007,0.0006,1,1,1,0.0007,0.0007,0.0009
BLANCO REACTIVO,0,,mg/L,60.9,-0.001,0.0022,1,1,1,-0.0013,-0.0015,-0.0003
M1 PO,0.0083,,mg/L,77.4,0.0011,0.0034,1,1,1,0.0019,0.0002,0.0012
M2 PO,-0.0037,,mg/L,69.3,0.0005,0.0036,1,1,1,0.0007,0.0006,0.0001
M3 PO,0.0088,,mg/L,59.4,0.0011,0.0032,1,1,1,0.0016,0.0014,0.0004
M4 PO,0.0086,,mg/L,35.8,0.0011,0.003,1,1,1,0.0015,0.0007,0.0011
PATRON,0.1813,,mg/L,1.4,0.0098,0.0004,1,1,1,0.01,0.0097,0.0097
P KCA PO,0.0021,,mg/L,17.3,0.0008,0.0039,1,1,1,0.0009,0.0007,0.0007
PATRON,0.1796,,mg/L,1.5,0.0097,0.0002,1,1,1,0.0096,0.0099,0.0097
BLANCO,0.0037,,mg/L,38.4,0.0008,0.0011,1,1,1,0.0006,0.0012,0.0008
BLANCO REACTIVO,0,,mg/L,40.9,-0.0012,0.0008,1,1,1,-0.0014,-0.0006,-0.0016
CELDA 8,0.0159,,mg/L,18.7,0.0015,0.0039,1,1,1,0.0017,0.0012,0.0016
CANAL,0.0155,,mg/L,18.1,0.0014,0.0034,1,1,1,0.0017,0.0012,0.0014
FASE 1,0.0249,,mg/L,13.1,0.0019,0.0034,1,1,1,0.0016,0.002,0.0021
FASE 2,0.0419,,mg/L,7,0.0028,0.0034,1,1,1,0.003,0.0026,0.0027
FASE 3,0.0597,,mg/L,15.6,0.0037,0.0037,1,1,1,0.0042,0.0037,0.0031
VSP NORTE,0.0511,,mg/L,15.6,0.0032,0.0038,1,1,1,0.0029,0.0038,0.0029
CELDA 8.1,0.0227,,mg/L,40.6,0.0018,0.0028,1,1,1,0.0013,0.0015,0.0026
CELDA 8.2,0.0236,,mg/L,31.7,0.0018,0.003,1,1,1,0.0012,0.0022,0.0022
CELDA 8.3,0.0202,,mg/L,21.6,0.0017,0.0029,1,1,1,0.0016,0.0021,0.0014
PATRON,0.2175,,mg/L,2.3,0.0116,-0.0009,1,1,1,0.0119,0.0117,0.0113
BLANCO,0.0086,,mg/L,37.2,0.0011,0.0011,1,1,1,0.0008,0.0016,0.0009
BLANCO REACTIVO,0,,mg/L,14.9,0.0006,-0.0005,1,1,1,0.0006,0.0006,0.0005
H KCA PE,-0.0046,,mg/L,50.9,0.0004,0.0021,1,1,1,0.0006,0.0002,0.0006
H KCA PE,-0.0073,,mg/L,69.9,0.0003,0.0024,1,1,1,0.0001,0.0005,0.0002
H KCA PE,0.0061,,mg/L,91.1,0.001,0.0015,1,1,1,0.0003,0.0007,0.002
PATRON,0.1917,,mg/L,5,0.0103,-0.0027,1,1,1,0.0109,0.0101,0.01
H KCA PE,0.0098,,mg/L,67.7,0.0012,0.0017,1,1,1,0.0021,0.0007,0.0008
H KCA PE,0.0045,,mg/L,19.4,0.0009,0.0016,1,1,1,0.0007,0.001,0.001
PATRON,0.1806,,mg/L,2.2,0.0098,-0.0018,1,1,1,0.0099,0.0099,0.0095
BLANCO,-0.0022,,mg/L,82.3,0.0006,-0.0005,1,1,1,0.0009,0.0006,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,0,1,1,1,0.0002,-0.0003,0.0002
M1 PE,0.0075,,mg/L,34.2,0.001,0.0026,1,1,1,0.0006,0.0013,0.0012
M2 PE,0.0062,,mg/L,7.1,0.001,0.0019,1,1,1,0.001,0.0011,0.0009
M3 PE,-0.0003,,mg/L,6.4,0.0006,0.0018,1,1,1,0.0006,0.0006,0.0007
M4 PE,0.0099,,mg/L,73.7,0.0012,0.0012,1,1,1,0.0005,0.0009,0.0021
PATRON,0.1891,,mg/L,5.1,0.0102,-0.0024,1,1,1,0.0106,0.0096,0.0103
P KCA PE,0.0065,,mg/L,46.8,0.001,0.0025,1,1,1,0.0015,0.0006,0.0008
PATRON,0.1892,,mg/L,4.8,0.0102,-0.0025,1,1,1,0.0108,0.0099,0.0099
BLANCO,0.0084,,mg/L,50.3,0.0011,-0.0012,1,1,1,0.0006,0.0016,0.001
BLANCO REACTIVO,0,,mg/L,98.9,-0.0002,-0.0004,1,1,1,-0.0002,-0.0003,0
ELY 1,0.0098,,mg/L,13.1,0.0012,0.0027,1,1,1,0.001,0.0011,0.0013
ELY 2,0.0126,,mg/L,21.5,0.0013,0.0021,1,1,1,0.001,0.0015,0.0014
ELY 3,0.0094,,mg/L,8.4,0.0011,0.0019,1,1,1,0.0012,0.0011,0.0011
ELY 4,0.0107,,mg/L,6.5,0.0012,0.0019,1,1,1,0.0013,0.0011,0.0012
PATRON,0.191,,mg/L,1.2,0.0103,-0.0028,1,1,1,0.0102,0.0103,0.0104
