PATRON,5.0331,,mg/L,1,0.1021,0.1012,0.1033,0.1018
BLANCO,-0.0019,,mg/L,>100,0,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,3,-0.0004,-0.0004,-0.0004,-0.0004
H,1.9383,,mg/L,0.3,0.0393,0.0392,0.0393,0.0394
C1,1.9631,,mg/L,0.4,0.0398,0.0397,0.0397,0.0399
C2,1.9379,,mg/L,0.7,0.0393,0.0392,0.039,0.0396
PATRON,5.0334,,mg/L,0.7,0.1021,0.1017,0.1017,0.103
BLANCO,-0.0144,,mg/L,80.8,-0.0003,-0.0001,-0.0005,-0.0003
BLANCO REACTIVO,0,,mg/L,7.9,-0.0007,-0.0007,-0.0008,-0.0008
C3,1.9954,,mg/L,0.9,0.0404,0.04,0.0405,0.0408
C4,1.9834,,mg/L,0.7,0.0402,0.0404,0.0403,0.0399
T,1.938,,mg/L,0.5,0.0393,0.0393,0.0395,0.039
PATRON,5.0622,,mg/L,0.2,0.1027,0.1028,0.1029,0.1024
BLANCO,0.0032,,mg/L,67.5,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,15.5,-0.0007,-0.0006,-0.0008,-0.0006
ELY1,1.8502,,mg/L,0.3,0.0375,0.0374,0.0374,0.0376
ELY2,1.8467,,mg/L,0.7,0.0374,0.0371,0.0377,0.0374
ELY3,1.6571,,mg/L,1.8,0.0336,0.0329,0.0337,0.0341
PATRON,5.0201,,mg/L,0.6,0.1018,0.102,0.1024,0.1012
BLANCO,-0.0011,,mg/L,>100,0,-0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,5.1,-0.0008,-0.0008,-0.0008,-0.0007
ELY4,1.7749,,mg/L,0.4,0.036,0.0361,0.0359,0.0358
ELY5,1.7633,,mg/L,0.8,0.0357,0.0356,0.0361,0.0355
PATRON,5.0199,,mg/L,0.5,0.1018,0.1019,0.1014,0.1023
BLANCO,0.0113,,mg/L,81.7,0.0002,0.0004,0.0003,0
BLANCO REACTIVO,0,,mg/L,8.7,-0.0008,-0.0007,-0.0008,-0.0008
