PATRON,4.8897,,mg/L,0.6,0.0525,0.0526,0.0521,0.0528
BLANCO,-0.0055,,mg/L,>100,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,20,-0.0003,-0.0002,-0.0003,-0.0003
FASE 1,0.0228,,mg/L,25,0.0003,0.0002,0.0003,0.0002
FASE 2,0.0197,,mg/L,25.7,0.0002,0.0002,0.0002,0.0003
FASE 3,0.0382,,mg/L,27,0.0004,0.0005,0.0005,0.0003
VSP NORTE,0.0285,,mg/L,14.7,0.0003,0.0004,0.0003,0.0003
CELDA 8.1,0.0316,,mg/L,39,0.0003,0.0005,0.0004,0.0002
CELDA 8.2,0.0315,,mg/L,13.1,0.0003,0.0003,0.0004,0.0004
CELDA 8.3,0.0616,,mg/L,17,0.0007,0.0006,0.0008,0.0007
