Analista,JZM,,,,,,,,,
Fecha de inicio,01/05/2024 01:33 p. m.  GMT: 01/05/2024 07:33 p. m.,,,,,,,,,
Hoja de trabajo,SA003785-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5171,,mg/L,4.1,0.0144,0.0007,0.0142,0.0151,0.014
,BLANCO,0.0135,,mg/L,79,0.0004,-0.0001,0.0003,0.0007,0.0002
,BLANCO REACTIVO,0,,mg/L,42.9,-0.0013,0.0008,-0.0019,-0.0013,-0.0008
,SA003761-001,0.2573,,mg/L,3.9,0.0204,0.0007,0.0201,0.0199,0.0213
,SA003761-002,0.2631,,mg/L,2.5,0.0209,0.0006,0.0214,0.0204,0.0208
,SA003761-003,1.3154,,mg/L,1.7,0.1024,0.0017,0.1032,0.1035,0.1004
,SA003761-004,0.794,,mg/L,0.6,0.0623,0.0022,0.0627,0.0624,0.0619
,SA003761-005,0.7931,,mg/L,1.4,0.0623,0.0002,0.0615,0.0621,0.0632
,PATRON,0.5058,,mg/L,4.8,0.0141,0.0025,0.0149,0.0136,0.0138
,SA003761-007,0.4052,,mg/L,0.2,0.0321,0.0018,0.032,0.032,0.0322
,SA003768-017,0.1457,,mg/L,2,0.0116,0.0015,0.0117,0.0113,0.0118
,SA003768-018,0.0705,,mg/L,13.4,0.0056,0.0016,0.0052,0.0052,0.0065
,SA003768-019,0.2494,,mg/L,3.6,0.0198,0.0013,0.0192,0.0197,0.0206
,SA003768-020,0.1197,,mg/L,4,0.0095,0.0018,0.0092,0.01,0.0094
,PATRON,0.5186,,mg/L,1.7,0.0144,0.0024,0.0145,0.0146,0.0142
,BLANCO,0.0191,,mg/L,49.9,0.0005,0.0016,0.0004,0.0008,0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0003,0.0003,-0.0008,-0.0005,0.0003
,SA003768-021,0.0487,,mg/L,11.5,0.0039,0.0006,0.004,0.0034,0.0043
,SA003768-022,0.1198,,mg/L,5.8,0.0095,0.001,0.0102,0.0093,0.0092
,SA003768-025,0.1939,,mg/L,2.2,0.0154,0.0007,0.0153,0.0151,0.0158
,SA003769-002,-0.0084,,mg/L,85,-0.0007,0.0002,-0.001,-0.001,0
,PATRON,0.4889,,mg/L,5.8,0.0136,0.0013,0.0142,0.0139,0.0127
,BLANCO,-0.0176,,mg/L,>100,-0.0005,0.0007,-0.0006,-0.001,0.0001
,BLANCO REACTIVO,0,,mg/L,35.6,-0.0007,0.0001,-0.0009,-0.0005,-0.0005
