Analista,,,,,,,,,
Fecha de inicio,14/03/2023 04:58 p. m.  GMT: 14/03/2023 10:58 p. m.,,,,,,,,
Hoja de trabajo,SA000672_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0154,,mg/L,0.6,0.1334,0.1333,0.1326,0.1343
,BLANCO,0.0008,,mg/L,74.9,0.0001,0.0001,0,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,0.0001,-0.0001
,SA000672-001,1.8067,,mg/L,0.9,0.0097,0.0096,0.0097,0.0098
,SA000672-002,1.8571,,mg/L,0.6,0.0099,0.0099,0.01,0.01
,SA000672-003,1.7411,,mg/L,1,0.0093,0.0092,0.0094,0.0094
,SA000672-004,0.0166,,mg/L,>100,0.0001,0,0.0001,0.0001
,SA000672-005,0.1406,,mg/L,38,0.0008,0.0008,0.001,0.0005
,PATRON,1.0154,,mg/L,0.1,0.1334,0.1333,0.1334,0.1335
,SA000672-006,1.1572,,mg/L,1.2,0.0062,0.0063,0.0061,0.0062
,SA000672-007,1.729,,mg/L,0.6,0.0093,0.0093,0.0092,0.0093
,SA000672-008,1.9228,,mg/L,0.5,0.0103,0.0103,0.0103,0.0102
,SA000672-009,1.3899,,mg/L,0.4,0.0075,0.0075,0.0074,0.0074
,SA000672-010,4.5062,,mg/L,0.8,0.0241,0.0242,0.0239,0.0243
,PATRON,1.0203,,mg/L,0.4,0.134,0.1346,0.1339,0.1336
,BLANCO,0.0014,,mg/L,49.8,0.0002,0.0001,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,56.6,0.0001,0.0001,0.0001,0
,SA000672-011,4.4183,,mg/L,0.2,0.0236,0.0236,0.0236,0.0237
,SA000672-012,2.9211,,mg/L,0.3,0.0156,0.0157,0.0156,0.0157
,SA000672-013,6.9279,,mg/L,0.5,0.037,0.0369,0.0369,0.0372
,SA000672-014,7.6426,,mg/L,0.3,0.0408,0.0407,0.0409,0.0409
,SA000672-015,1.5533,,mg/L,1,0.0083,0.0084,0.0082,0.0083
,PATRON,1.0173,,mg/L,0.5,0.1337,0.134,0.1341,0.1328
,SA000672-016,15.2619,,mg/L,0.4,0.0811,0.0812,0.0813,0.0807
,PATRON,1.0129,,mg/L,0.4,0.1331,0.1335,0.1326,0.1332
,BLANCO,0.0008,,mg/L,>100,0.0001,0.0002,0.0002,0
,BLANCO REACTIVO,0,,mg/L,4.6,0.0003,0.0003,0.0003,0.0003
