PATRON,4.9981,,mg/L,0.1,0.0985,0.0986,0.0984,0.0985
BLANCO,-0.0077,,mg/L,83.2,-0.0002,-0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,24.8,-0.0002,-0.0002,-0.0001,-0.0002
H,4.321,,mg/L,0.4,0.0854,0.0851,0.0858,0.0852
C1,4.3339,,mg/L,0.1,0.0856,0.0857,0.0857,0.0855
C2,4.3472,,mg/L,0.7,0.0859,0.0865,0.0859,0.0853
PATRON,5.0871,,mg/L,3.4,0.1002,0.0981,0.0985,0.1041
BLANCO,-0.0092,,mg/L,30.8,-0.0002,-0.0001,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,23,-0.0004,-0.0005,-0.0004,-0.0004
C3,4.597,,mg/L,0.9,0.0907,0.0905,0.0901,0.0916
C4,4.6223,,mg/L,0.7,0.0912,0.0918,0.0912,0.0906
T,4.5952,,mg/L,0.6,0.0907,0.0907,0.0902,0.0913
PATRON,5.0128,,mg/L,3.1,0.0988,0.0966,0.0976,0.1022
BLANCO,0.005,,mg/L,>100,0.0001,0,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,43.7,-0.0003,-0.0001,-0.0003,-0.0003
DP1,3.9625,,mg/L,0.5,0.0784,0.0784,0.0788,0.078
DP2,0.6442,,mg/L,0.2,0.0129,0.0129,0.0129,0.0129
DP3,0.3494,,mg/L,0.7,0.007,0.007,0.0071,0.007
PATRON,5.0573,,mg/L,0.8,0.0997,0.0999,0.1003,0.0988
BLANCO,-0.0111,,mg/L,41.1,-0.0002,-0.0003,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,28.6,-0.0005,-0.0004,-0.0004,-0.0006
DP4,1.6755,,mg/L,0.8,0.0334,0.0334,0.0332,0.0337
DP5,0.2075,,mg/L,4.3,0.0042,0.0043,0.0042,0.004
DP6,18.717,,mg/L,0.9,0.3503,0.3531,0.3509,0.347
PATRON,5.0242,,mg/L,4.3,0.099,0.1008,0.102,0.0942
BLANCO,-0.0043,,mg/L,>100,-0.0001,-0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,16.4,-0.0009,-0.0009,-0.0007,-0.001
ELY1,4.1502,,mg/L,0.5,0.082,0.0815,0.0824,0.0822
ELY2,3.6461,,mg/L,0.5,0.0722,0.0721,0.0726,0.072
ELY3,4.1235,,mg/L,0.5,0.0815,0.0819,0.0816,0.0811
PATRON,5.0636,,mg/L,0.6,0.0998,0.0998,0.0992,0.1004
BLANCO,0.0008,,mg/L,>100,0,0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,14.1,-0.0011,-0.0012,-0.0012,-0.0009
ELY4,4.5529,,mg/L,1.4,0.0899,0.091,0.0902,0.0885
ELY5,4.4024,,mg/L,0.1,0.087,0.087,0.0868,0.087
PATRON,5.0349,,mg/L,0.8,0.0992,0.1,0.0984,0.0993
BLANCO,-0.0046,,mg/L,93.1,-0.0001,-0.0001,-0.0002,0
BLANCO REACTIVO,0,,mg/L,7.6,-0.0012,-0.0013,-0.0013,-0.0011
