PATRON,0.0461,,mg/L,2.9,0.0001,0.0022,-0.0013,0.0023,0.0022,0.0022
BLANCO,-0.0022,,mg/L,64.6,0.0001,-0.0001,0.0002,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0002,0.0003,-0.0002,0,-0.0004
H KCA PO,0.0525,,mg/L,7.7,0.0002,0.002,-0.0023,0.0021,0.0022,0.0019
H KCA PO,0.0495,,mg/L,1.2,0,0.0019,-0.0019,0.0019,0.0019,0.0019
H KCA PO,0.0512,,mg/L,5.2,0.0001,0.002,-0.0022,0.0019,0.0021,0.002
PATRON,0.0524,,mg/L,6.2,0.0002,0.0025,-0.0012,0.0024,0.0024,0.0027
H KCA PO,0.0505,,mg/L,3.8,0.0001,0.0019,-0.0021,0.0019,0.002,0.002
H KCA PO,0.0533,,mg/L,8.4,0.0002,0.0026,0.0019,0.0024,0.0025,0.0028
PATRON,0.0509,,mg/L,7,0.0002,0.0025,-0.0014,0.0023,0.0024,0.0026
BLANCO,0.0044,,mg/L,52,0.0001,0.0002,0,0.0003,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0003,0,-0.0005,-0.0004,0.0001
M1 PO,0.0501,,mg/L,3.7,0.0001,0.0024,0.0019,0.0025,0.0023,0.0025
M2 PO,0.0383,,mg/L,14.3,0.0003,0.0018,0.0018,0.0021,0.0016,0.0019
M3 PO,0.0366,,mg/L,10.8,0.0002,0.0018,0.0015,0.0017,0.002,0.0016
M4 PO,0.0234,,mg/L,11,0.0001,0.0011,0.0016,0.001,0.0012,0.0011
PATRON,0.0507,,mg/L,12,0.0003,0.0024,-0.0015,0.0023,0.0022,0.0028
P KCA PO,0.018,,mg/L,25.4,0.0002,0.0008,0.0016,0.0006,0.0009,0.001
PATRON,0.0499,,mg/L,6.3,0.0002,0.0024,-0.0016,0.0025,0.0022,0.0025
BLANCO,-0.0023,,mg/L,>100,0.0003,-0.0002,0,-0.0004,0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,47.5,0.0002,-0.0003,-0.0003,-0.0002,-0.0005,-0.0003
CELDA 8,0.0498,,mg/L,12.7,0.0003,0.0024,0.0016,0.0026,0.0021,0.0025
PATRON,0.0469,,mg/L,6,0.0001,0.0023,-0.0017,0.0021,0.0024,0.0023
BLANCO,-0.0011,,mg/L,>100,0.0002,-0.0001,-0.0002,0,0,-0.0003
BLANCO REACTIVO,0,,mg/L,16.8,0.0001,-0.0005,-0.0004,-0.0004,-0.0006,-0.0006
H KCA PE,0.0321,,mg/L,5.3,0.0001,0.0015,0.0007,0.0014,0.0016,0.0016
H KCA PE,0.032,,mg/L,12.4,0.0002,0.0015,0.0007,0.0016,0.0017,0.0013
H KCA PE,0.0357,,mg/L,6.1,0.0001,0.0017,0.0004,0.0016,0.0017,0.0018
PATRON,0.0464,,mg/L,17,0.0004,0.0022,-0.0014,0.0021,0.0027,0.002
H KCA PE,0.0332,,mg/L,3.3,0.0001,0.0016,0.0011,0.0016,0.0016,0.0015
H KCA PE,0.0324,,mg/L,6.5,0.0001,0.0015,0.001,0.0015,0.0015,0.0017
PATRON,0.051,,mg/L,4.9,0.0001,0.0025,-0.0018,0.0024,0.0026,0.0024
BLANCO,0.0087,,mg/L,47.7,0.0002,0.0004,-0.0006,0.0005,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,-0.0011,0,-0.0001,-0.0003
M1 PE,0.022,,mg/L,23.5,0.0002,0.001,0.0008,0.0008,0.001,0.0013
M2 PE,0.0143,,mg/L,22.1,0.0001,0.0007,0.0008,0.0005,0.0007,0.0008
M3 PE,0.0067,,mg/L,>100,0.0003,0.0003,0.0007,0.0006,0.0002,0
M4 PE,0.0049,,mg/L,>100,0.0003,0.0001,0.0002,-0.0002,0.0004,-0.0001
PATRON,0.048,,mg/L,10.2,0.0002,0.0018,-0.0027,0.0017,0.0021,0.0017
P KCA PE,0.007,,mg/L,>100,0.0002,0.0001,0.0002,0.0001,0.0004,0
PATRON,0.0495,,mg/L,10.5,0.0002,0.0019,-0.003,0.0018,0.0021,0.0018
BLANCO,0.0036,,mg/L,>100,0.0001,0,-0.0018,0.0001,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,-0.0018,-0.0001,0.0001,0.0002
ELY 1,0.0226,,mg/L,54.6,0.0004,0.0008,-0.0015,0.0012,0.0004,0.0008
ELY 2,0.0197,,mg/L,28.9,0.0002,0.0007,-0.0016,0.0008,0.0004,0.0008
ELY 3,0.0212,,mg/L,10.5,0.0001,0.0007,-0.0018,0.0008,0.0007,0.0007
ELY 4,0.0161,,mg/L,10.8,0.0001,0.0005,-0.0018,0.0005,0.0005,0.0006
PATRON,0.051,,mg/L,3.1,0.0001,0.002,-0.0048,0.0019,0.0019,0.002
ELY P,0.0066,,mg/L,>100,0.0004,0.0001,-0.0017,0,0.0006,-0.0003
PATRON,0.053,,mg/L,7.5,0.0002,0.0021,-0.0048,0.0022,0.0021,0.0019
BLANCO,0.0019,,mg/L,>100,0.0002,-0.0001,-0.0035,0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0001,-0.0018,0.0002,-0.0002,0.0004
