Analista,,,,,,,,,,
Fecha de inicio,02:30 p. m. 24/01/2026  GMT: 08:30 p. m. 24/01/2026,,,,,,,,,
Hoja de trabajo,SA007797,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4911,,mg/L,1,2.1,0.0184,0.0011,1,1
,BLANCO,-0.0114,,mg/L,1,>100,-0.0004,0.0005,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0009,1,1
,SA007797-001,0.1086,,mg/L,1,3.2,0.0174,0.0004,30.004,7
,SA007797-002,0.0319,,mg/L,1,10.8,0.0051,-0.0001,30.002,7
,SA007797-003,0.0552,,mg/L,1,4.9,0.0088,-0.0001,30.004,7
,SA007797-004,0.058,,mg/L,1,6.3,0.0092,0,30.003,7
,SA007797-005,0.153,,mg/L,1,1.3,0.0247,0,30.011,7
,PATRON,0.484,,mg/L,1,4.2,0.0181,0.0026,1,1
,SA007797-006,0.1568,,mg/L,1,0.9,0.0253,0.0007,30.006,7
,SA007797-007,0.2648,,mg/L,1,3.1,0.0432,-0.0001,30.009,7
,SA007797-008,0.0162,,mg/L,1,4.3,0.0026,0,30.011,7
,SA007797-009,0.2695,,mg/L,1,3.1,0.044,0.0019,30.002,7
,SA007797-010,0.1786,,mg/L,1,4,0.0289,0.0007,30.009,7
,PATRON,0.5013,,mg/L,1,1.8,0.0188,0.0024,1,1
,BLANCO,0.0015,,mg/L,1,>100,0.0001,0.0009,1,1
,BLANCO REACTIVO,0,,mg/L,1,19.2,-0.0009,-0.0005,1,1
,SA007797-011,0.4126,,mg/L,1,1.2,0.0684,0.0002,30.012,7
,SA007797-012,-0.0002,,mg/L,1,>100,0,0.0001,30,7
,SA007797-013,0.5197,,mg/L,1,1.6,0.087,0.0008,30.006,7
,SA007797-014,0.1739,,mg/L,1,2.3,0.0281,0.0008,30.005,7
,SA007797-015,0.0097,,mg/L,1,9.6,0.0015,0.0011,30.008,7
,PATRON,0.4866,,mg/L,1,2.3,0.0182,0.0018,1,1
,SA007797-016,0.1154,,mg/L,1,2.1,0.0185,0.0013,30.009,7
,SA007797-017,0.2123,,mg/L,1,5.4,0.0345,0.0014,30.011,7
,SA007797-018,0.1176,,mg/L,1,2,0.0189,0.0017,30.006,7
,SA007797-019,0.0674,,mg/L,1,6.3,0.0108,0.0016,30.009,7
,SA007797-020,0.1384,,mg/L,1,1.5,0.0223,0.0011,30,7
,PATRON,0.4907,,mg/L,1,1,0.0184,0.0022,1,1
,BLANCO,0.0065,,mg/L,1,>100,0.0002,0.0003,1,1
,BLANCO REACTIVO,0,,mg/L,1,46,-0.0003,-0.0001,1,1
,SA007797-021,0.6474,,mg/L,1,1.6,0.1094,-0.0001,30.003,7
,SA007797-022,0.2734,,mg/L,1,1.6,0.0447,-0.0005,30,7
,SA007797-023,0.0742,,mg/L,1,2,0.0119,0.0009,30.006,7
,SA007797-024,0.0661,,mg/L,1,3.9,0.0106,0.0008,30.007,7
,SA007797-025,0.256,,mg/L,1,0.2,0.0417,-0.0006,30.003,7
,PATRON,0.4814,,mg/L,1,2.8,0.018,0.0012,1,1
,SA007797-026,0.1407,,mg/L,1,2.8,0.0219,0.0001,30.016,7
,SA007797-027,0.1515,,mg/L,1,2.4,0.0236,0.0008,30.008,7
,SA007797-028,0.1981,,mg/L,1,2.4,0.0311,-0.0002,30.006,7
,SA007797-029,0.4538,,mg/L,1,14.1,0.073,0.001,30.002,7
,SA007797-030,0.0886,,mg/L,1,1,0.0137,0.0011,30.004,7
,PATRON,0.488,,mg/L,1,2.4,0.0177,0.0014,1,1
,BLANCO,-0.0005,,mg/L,1,>100,0,-0.0002,1,1
,BLANCO REACTIVO,0,,mg/L,1,54.7,0.0006,0.0006,1,1
,SA007797-031,0.0736,,mg/L,1,0.8,0.0114,-0.0005,30.014,7
,SA007797-032,0.3366,,mg/L,1,1.9,0.0535,-0.0005,30,7
,PATRON,0.4859,,mg/L,1,1.8,0.0176,0.0018,1,1
,BLANCO,-0.0031,,mg/L,1,>100,-0.0001,0.0008,1,1
,BLANCO REACTIVO,0,,mg/L,1,35.3,0.0001,0.0009,1,1
