PATRON,4.8522,,mg/L,0.7,0.1061,1,1,1,0.1065,0.1052,0.1066
BLANCO,0.1276,,mg/L,11.6,0.0028,1,1,1,0.0025,0.003,0.003
BLANCO REACTIVO,0,,mg/L,21.5,0.0024,1,1,1,0.0026,0.0018,0.0028
CELDA 8,0.071,,mg/L,>100,0.0007,1,1,1,-0.0004,0.0008,0.0017
CANAL,0.0393,,mg/L,18.3,0.0009,1,1,1,0.0008,0.0011,0.0008
FASE 1,0.0464,,mg/L,34.7,0.001,1,1,1,0.0007,0.0011,0.0014
PATRON,4.8334,,mg/L,0.9,0.1057,1,1,1,0.1047,0.1065,0.1059
FASE 2,0.0816,,mg/L,5.4,0.0018,1,1,1,0.0018,0.0017,0.0019
FASE 3,0.0912,,mg/L,5.6,0.002,1,1,1,0.0019,0.0021,0.0021
PATRON,4.7999,,mg/L,0.6,0.105,1,1,1,0.1052,0.1055,0.1043
BLANCO,0.0712,,mg/L,9.5,0.0016,1,1,1,0.0014,0.0017,0.0016
BLANCO REACTIVO,0,,mg/L,13,0.0018,1,1,1,0.0015,0.0018,0.002
VSP NORTE,0.06,,mg/L,8.7,0.0013,1,1,1,0.0014,0.0012,0.0014
CELDA 8.1,0.7572,,mg/L,0.7,0.0168,1,1,1,0.0169,0.0168,0.0167
CELDA 8.2,0.0365,,mg/L,14.4,0.0008,1,1,1,0.0008,0.0009,0.0007
CELDA 8.3,0.0584,,mg/L,22.7,0.0013,1,1,1,0.0012,0.0011,0.0016
PATRON,4.8802,,mg/L,0.7,0.1067,1,1,1,0.1063,0.1063,0.1075
S. RICA,0.0802,,mg/L,14.4,0.0018,1,1,1,0.0018,0.002,0.0015
PATRON,4.9043,,mg/L,1.2,0.1072,1,1,1,0.1086,0.106,0.1071
BLANCO,0.0845,,mg/L,4.5,0.0019,1,1,1,0.002,0.0018,0.0019
BLANCO REACTIVO,0,,mg/L,8.7,0.0035,1,1,1,0.0033,0.0038,0.0033
