Analista,,,,,,,,,
Fecha de inicio,19/04/2023 12:45 p. m.  GMT: 19/04/2023 06:45 p. m.,,,,,,,,
Hoja de trabajo,SA000998_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0122,,mg/L,1,0.1261,0.1274,0.1258,0.125
,BLANCO,0.0024,,mg/L,52.3,0.0003,0.0004,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,35.8,-0.0001,-0.0001,-0.0002,-0.0001
,SA000998-001,5.472,,mg/L,0.4,0.0273,0.0271,0.0272,0.0274
,SA000998-002,9.0913,,mg/L,0.2,0.045,0.0449,0.045,0.045
,SA000998-003,9.4325,,mg/L,0.2,0.047,0.0471,0.047,0.047
,SA000998-004,11.5729,,mg/L,0.3,0.0578,0.058,0.0576,0.0578
,SA000998-005,4.1557,,mg/L,1.5,0.0207,0.0203,0.0208,0.0209
,PATRON,1.0183,,mg/L,0.8,0.1268,0.1262,0.128,0.1262
,SA000998-006,4.1865,,mg/L,1.2,0.0209,0.0207,0.0212,0.0208
,SA000998-007,0.2409,,mg/L,11.3,0.0012,0.0012,0.0013,0.0011
,SA000998-008,2.9144,,mg/L,0.6,0.0146,0.0145,0.0146,0.0146
,SA000998-009,25.473,,mg/L,0.4,0.1275,0.1272,0.1271,0.128
,SA000998-010,17.7026,,mg/L,0.6,0.0886,0.0886,0.0881,0.0891
,PATRON,1.0171,,mg/L,0.5,0.1267,0.127,0.1259,0.1271
,BLANCO,0.003,,mg/L,15.7,0.0004,0.0003,0.0004,0.0004
,BLANCO REACTIVO,0,,mg/L,72.1,0.0001,0,0.0001,0
,SA000998-011,20.0912,,mg/L,0.4,0.1005,0.1002,0.101,0.1005
,SA000998-012,38.4743,,mg/L,0.3,0.1908,0.1907,0.1914,0.1903
,SA000998-013,32.1678,,mg/L,1.3,0.1605,0.1583,0.161,0.1622
,SA000998-014,21.5627,,mg/L,0.7,0.1076,0.1074,0.1069,0.1084
,SA000998-015,28.4486,,mg/L,0.3,0.1416,0.1413,0.1415,0.1421
,PATRON,1.0181,,mg/L,1,0.1268,0.1257,0.1283,0.1264
,SA000998-016,0.0423,,mg/L,26.1,0.0002,0.0002,0.0002,0.0003
,SA000998-017,19.4055,,mg/L,0.4,0.0971,0.0968,0.097,0.0975
,SA000998-018,16.8138,,mg/L,0.3,0.0839,0.0839,0.0841,0.0837
,SA000998-019,25.7321,,mg/L,0.3,0.1284,0.128,0.1286,0.1286
,SA000998-020,15.101,,mg/L,0.9,0.0756,0.075,0.0763,0.0755
,PATRON,1.0167,,mg/L,0.4,0.1266,0.1261,0.1266,0.1272
,BLANCO,0.0044,,mg/L,30.1,0.0005,0.0004,0.0007,0.0005
,BLANCO REACTIVO,0,,mg/L,63.9,0.0002,0.0003,0.0002,0
