PATRON,5.0066,,mg/L,0.6,0.0535,1,1,1,0.0538,0.0535,0.0531
BLANCO,-0.0355,,mg/L,35.8,-0.0004,1,1,1,-0.0005,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,12.5,-0.0015,1,1,1,-0.0017,-0.0014,-0.0014
FASE 1,0.0193,,mg/L,24.5,0.0002,1,1,1,0.0002,0.0003,0.0002
FASE 2,0.0272,,mg/L,28.1,0.0003,1,1,1,0.0002,0.0003,0.0004
FASE 3,0.018,,mg/L,39.9,0.0002,1,1,1,0.0001,0.0002,0.0003
VSP NORTE,0.0121,,mg/L,59.2,0.0001,1,1,1,0.0002,0.0001,0.0001
CELDA 8.1,0.0109,,mg/L,55,0.0001,1,1,1,0,0.0002,0.0002
CELDA 8.2,0.0199,,mg/L,23.6,0.0002,1,1,1,0.0002,0.0003,0.0002
CELDA 8.3,0.0187,,mg/L,68.6,0.0002,1,1,1,0.0004,0.0001,0.0001
PATRON,4.9182,,mg/L,0.8,0.0526,1,1,1,0.053,0.0523,0.0523
BLANCO,-0.0083,,mg/L,>100,-0.0001,1,1,1,-0.0001,0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,8,-0.0018,1,1,1,-0.0017,-0.0018,-0.002
