PATRON,4.9275,,mg/L,1.1,0.0552,0.0558,0.0546,0.0553
BLANCO,0.0417,,mg/L,10.2,0.0005,0.0004,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,30,0.0002,0.0003,0.0002,0.0002
FASE 1,0.0127,,mg/L,60.4,0.0001,0,0.0002,0.0002
FASE 2,0.0323,,mg/L,21.8,0.0004,0.0004,0.0004,0.0003
FASE 3,0.0311,,mg/L,13.4,0.0004,0.0004,0.0004,0.0003
VSP NORTE,0.0223,,mg/L,36.3,0.0003,0.0002,0.0002,0.0004
CELDA 8.1,0.048,,mg/L,20,0.0005,0.0006,0.0006,0.0004
CELDA 8.2,0.033,,mg/L,16.6,0.0004,0.0003,0.0003,0.0004
CELDA 8.3,0.0918,,mg/L,12.6,0.0011,0.001,0.001,0.0012
PATRON,4.8634,,mg/L,1.6,0.0545,0.0543,0.0538,0.0555
BLANCO,0.0437,,mg/L,15.5,0.0005,0.0004,0.0005,0.0006
BLANCO REACTIVO,0,,mg/L,8,0.0009,0.001,0.0008,0.0008
